Season,Team,Conf_x,Class_x,Pos_x,G_x,GS_x,MP_x,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards_x,Conf_y,Class_y,Pos_y,G_y,GS_y,MP_y,PER,TS%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/40,OBPM,DBPM,BPM,Awards_y,player_id
2023-24,Xavier,Big East,SO,G,34.0,34.0,33.8,6.0,14.1,0.426,0.8,3.3,0.239,5.2,10.8,0.484,0.454,3.9,4.9,0.794,1.0,3.2,4.2,3.2,1.1,0.3,2.2,2.1,16.6,Unknown,Big East,SO,G,34.0,34.0,1148.0,15.9,0.508,0.236,0.344,542.0,3.1,10.2,6.7,19.1,1.8,0.9,12.0,26.5,1.7,1.1,2.8,0.099,2.0,1.3,3.3,Unknown,desmond-claude-1
2024-25,Southern California,Big Ten,JR,G,33.0,32.0,32.4,5.4,11.1,0.482,0.7,2.3,0.307,4.7,8.8,0.527,0.514,4.4,5.8,0.764,0.5,3.1,3.5,4.2,0.6,0.2,3.5,2.2,15.8,Unknown,Big Ten,JR,G,33.0,32.0,1070.0,16.0,0.571,0.204,0.52,533.0,2.0,11.5,6.9,25.5,1.1,0.6,20.1,27.5,1.6,0.8,2.4,0.091,1.8,-0.2,1.6,Unknown,desmond-claude-1
2022-23,Seton Hall,Big East,FR,F,10.0,0.0,2.0,0.2,0.4,0.5,0.0,0.0,,0.2,0.4,0.5,0.5,0.0,0.0,Unknown,0.3,0.1,0.4,0.0,0.0,0.3,0.0,0.1,0.4,Unknown,Big East,FR,F,10.0,0.0,20.0,19.4,0.5,0.0,0.0,5.0,17.6,5.7,11.6,0.0,0.0,17.1,0.0,10.2,0.0,0.0,0.1,0.148,2.2,3.3,5.5,Unknown,shahid-muhammad-1
2024-25,Massachusetts,A-10,JR,F,31.0,3.0,12.5,1.4,2.1,0.636,0.0,0.0,,1.4,2.1,0.636,0.636,0.8,1.2,0.684,1.0,1.2,2.2,0.0,0.2,1.5,0.5,1.2,3.5,Unknown,A-10,JR,F,31.0,3.0,388.0,17.4,0.654,0.0,0.576,102.0,8.2,10.3,9.2,0.5,0.9,13.6,15.1,12.0,0.6,0.6,1.2,0.123,-1.7,1.9,0.2,Unknown,shahid-muhammad-1
2024-25,Eastern Kentucky,A-Sun,SO,G,25,25,29.7,5.7,15.0,0.38,2.6,7.4,0.348,3.1,7.6,0.411,0.465,4.1,4.8,0.851,1.1,2.6,3.7,3.2,2.6,0.4,2.6,1.8,18.0,Unknown,A-Sun,SO,G,25,25,743,23.2,0.523,0.492,0.324,435,3.9,10.0,6.8,22.3,5.1,1.3,13.1,32.6,1.7,1.1,2.7,0.148,3.3,0.4,3.6,Unknown,george-kimble-iii-1
2022-23,Massachusetts,A-10,FR,F,30.0,0.0,12.4,1.1,3.6,0.312,0.4,1.5,0.267,0.7,2.1,0.344,0.367,0.8,1.3,0.575,0.5,1.6,2.1,0.3,0.5,0.7,1.1,1.3,3.4,Unknown,A-10,FR,F,30.0,0.0,372.0,6.4,0.402,0.413,0.367,97.0,4.3,14.7,9.3,4.0,2.1,6.3,20.5,20.7,-0.5,0.6,0.1,0.008,-5.9,1.1,-4.8,Unknown,tafara-gapare-1
2023-24,Georgia Tech,ACC,SO,F,29.0,15.0,18.2,1.8,5.2,0.347,0.3,2.0,0.169,1.4,3.1,0.462,0.38,1.2,1.7,0.68,0.8,2.7,3.5,0.8,0.3,1.1,0.9,1.9,5.1,Unknown,ACC,SO,F,29.0,15.0,527.0,10.4,0.426,0.393,0.333,149.0,4.9,16.2,10.6,8.7,1.1,6.8,13.4,19.2,-0.1,0.6,0.5,0.038,-2.6,2.5,-0.1,Unknown,tafara-gapare-1
2024-25,Maryland,Big Ten,JR,F,32.0,0.0,10.3,1.2,2.6,0.47,0.4,1.1,0.371,0.8,1.5,0.542,0.548,0.6,0.9,0.621,0.4,1.5,1.9,0.2,0.4,0.8,0.5,1.3,3.4,Unknown,Big Ten,JR,F,32.0,0.0,331.0,14.5,0.563,0.422,0.349,98.0,4.2,16.6,10.6,3.0,2.1,8.0,14.9,17.0,0.3,0.8,1.1,0.137,-1.0,5.2,4.2,Unknown,tafara-gapare-1
2021-22,Dartmouth,Ivy,FR,G,18,1,17.5,2.4,6.3,0.386,1.1,3.4,0.311,1.4,2.9,0.472,0.469,1.3,1.8,0.75,0.1,1.8,1.9,0.6,0.9,0.3,1.4,2.1,7.3,Unknown,Ivy,FR,G,18,1,315,12.8,0.507,0.535,0.281,117,0.7,12.3,6.4,7.6,3.2,2.2,16.8,26.1,0.0,0.5,0.5,0.065,-2.5,1.2,-1.3,Unknown,ryan-cornish-1
2022-23,Dartmouth,Ivy,SO,G,26,24,28.1,4.2,10.3,0.407,1.5,4.7,0.322,2.7,5.7,0.476,0.479,2.6,3.3,0.779,0.5,3.3,3.8,2.6,1.2,0.2,2.7,2.0,12.5,Unknown,Ivy,SO,G,26,24,730,15.0,0.525,0.451,0.321,319,2.1,13.5,7.8,19.0,2.5,0.9,18.3,26.0,0.5,1.1,1.6,0.088,-1.0,-0.5,-1.5,Unknown,ryan-cornish-1
2023-24,Dartmouth,Ivy,JR,G,14,10,21.8,2.4,6.4,0.382,0.4,2.7,0.158,2.0,3.6,0.549,0.416,1.6,2.7,0.605,0.4,2.9,3.3,2.1,0.5,0.1,2.0,1.6,6.9,Unknown,Ivy,JR,G,14,10,305,8.6,0.453,0.427,0.427,101,2.3,15.4,8.9,21.7,1.4,0.8,20.7,24.0,-0.3,0.3,-0.1,-0.007,-6.2,-2.1,-8.3,Unknown,ryan-cornish-1
2024-25,Dartmouth,Ivy,SR,G,27,23,29.2,5.6,13.4,0.413,2.0,5.4,0.372,3.6,8.1,0.44,0.488,4.0,5.4,0.745,0.5,4.4,4.9,3.3,1.4,0.2,2.9,2.7,17.1,Unknown,Ivy,SR,G,27,23,788,18.1,0.535,0.399,0.399,442,1.8,15.9,9.1,23.5,2.6,0.8,15.1,31.9,0.9,1.6,2.5,0.128,-0.3,1.2,0.8,Unknown,ryan-cornish-1
2021-22,UTEP,CUSA,FR,G,14.0,0.0,3.7,0.2,0.8,0.273,0.1,0.4,0.2,0.1,0.4,0.333,0.318,0.1,0.2,0.667,0.3,0.5,0.8,0.3,0.0,0.0,0.6,0.5,0.6,Unknown,CUSA,FR,G,14.0,0.0,52.0,-2.4,0.362,0.455,0.273,13.0,9.0,16.0,12.5,13.8,0.0,0.0,42.0,21.7,-0.2,0.1,-0.1,-0.086,-17.0,-4.7,-21.6,Unknown,kezza-giffa-1
2023-24,High Point,Big South,JR,G,36.0,9.0,29.8,4.1,10.0,0.407,1.4,4.1,0.34,2.7,5.9,0.453,0.476,6.7,7.6,0.883,0.3,2.6,2.9,2.9,0.6,0.1,2.6,2.3,16.2,Unknown,Big South,JR,G,36.0,9.0,1071.0,19.3,0.597,0.409,0.763,567.0,1.3,9.7,5.5,17.8,1.1,0.4,16.1,26.6,3.5,0.8,4.4,0.163,2.2,-2.0,0.2,Unknown,kezza-giffa-1
2024-25,High Point,Big South,SR,G,34.0,34.0,28.1,4.4,10.0,0.44,1.2,3.8,0.313,3.2,6.2,0.517,0.499,4.7,5.5,0.851,0.4,2.1,2.5,2.5,0.4,0.0,1.7,2.0,14.6,Unknown,Big South,SR,G,34.0,34.0,957.0,18.8,0.581,0.378,0.555,481.0,2.0,8.4,5.4,15.8,0.8,0.1,11.7,25.9,3.1,1.0,4.1,0.173,2.3,-1.9,0.4,Unknown,kezza-giffa-1
2024-25,NC State,ACC,FR,G,27,1,11.9,1.8,4.3,0.41,0.7,2.1,0.357,1.0,2.3,0.459,0.496,0.3,0.4,0.75,0.6,0.8,1.4,1.1,0.5,0.1,1.0,1.4,4.6,Unknown,ACC,FR,G,27,1,322,13.5,0.509,0.479,0.103,125,5.6,8.5,7.0,20.1,2.6,1.3,17.5,24.3,0.2,0.3,0.5,0.062,0.6,0.7,1.4,Unknown,trey-parker-2
2023-24,Texas,Big 12,FR,G,17.0,0.0,4.6,0.5,1.1,0.421,0.1,0.4,0.286,0.4,0.7,0.5,0.474,0.0,0.0,Unknown,0.1,0.2,0.3,0.4,0.2,0.0,0.4,0.2,1.1,Unknown,Big 12,FR,G,17.0,0.0,78.0,6.7,0.474,0.368,0.0,19.0,3.1,4.4,3.7,13.3,2.3,0.0,24.0,16.4,0.0,0.1,0.1,0.027,-3.9,1.3,-2.7,Unknown,chris-johnson-12
2024-25,Stephen F. Austin,Southland,SO,G,3.0,0.0,17.0,4.3,9.3,0.464,0.7,4.0,0.167,3.7,5.3,0.688,0.5,1.3,1.7,0.8,0.3,3.7,4.0,1.7,1.0,0.7,1.7,2.0,10.7,Unknown,Southland,SO,G,3.0,0.0,51.0,23.1,0.527,0.429,0.179,28.0,2.2,24.0,13.0,28.2,3.4,4.4,14.1,34.2,0.1,0.1,0.2,0.161,-3.7,0.6,-3.1,Unknown,chris-johnson-12
2022-23,Ole Miss,SEC,FR,G,33.0,22.0,21.0,3.2,7.8,0.403,1.2,3.2,0.364,2.0,4.6,0.43,0.479,0.5,0.8,0.667,0.2,1.8,2.0,2.0,0.7,0.1,1.8,1.9,8.0,Unknown,SEC,FR,G,33.0,22.0,694.0,11.0,0.489,0.415,0.105,250.0,1.3,9.9,5.5,20.5,1.9,0.6,17.9,24.3,0.2,0.6,0.8,0.046,-0.8,0.2,-0.6,Unknown,amaree-abram-1
2023-24,Georgia Tech,ACC,SO,G,10.0,4.0,10.8,1.1,4.2,0.262,0.4,2.0,0.2,0.7,2.2,0.318,0.31,0.8,1.3,0.615,0.2,1.5,1.7,1.1,0.1,0.2,0.9,1.0,3.4,Unknown,ACC,SO,G,10.0,4.0,108.0,4.1,0.353,0.476,0.31,36.0,2.1,15.2,8.7,19.5,0.5,2.0,15.7,26.6,-0.2,0.1,-0.1,-0.046,-5.6,-0.8,-6.4,Unknown,amaree-abram-1
2024-25,Louisiana Tech,CUSA,JR,G,32.0,32.0,32.1,4.5,10.8,0.422,2.1,5.5,0.373,2.5,5.2,0.473,0.517,1.2,1.4,0.848,0.5,3.9,4.4,1.7,1.5,0.1,1.9,2.1,12.3,Unknown,CUSA,JR,G,32.0,32.0,1026.0,13.5,0.54,0.515,0.134,351.0,1.9,13.4,8.1,10.4,2.7,0.4,14.1,21.8,0.9,1.8,2.6,0.102,-0.5,0.8,0.3,Unknown,amaree-abram-1
2023-24,James Madison,Sun Belt,FR,F,36.0,0.0,14.9,2.9,4.4,0.669,0.2,0.6,0.3,2.8,3.8,0.723,0.688,1.0,1.9,0.514,1.5,2.8,4.3,0.8,0.7,0.3,0.6,1.7,7.0,Unknown,Sun Belt,FR,F,36.0,0.0,535.0,25.0,0.662,0.127,0.446,238.0,11.5,20.2,15.9,9.3,2.5,2.2,10.4,19.2,1.9,1.2,3.1,0.231,3.3,1.5,4.8,Unknown,jaylen-carey-1
2024-25,Vanderbilt,SEC,SO,F,33.0,1.0,20.2,3.2,6.5,0.488,0.3,1.2,0.231,2.9,5.3,0.545,0.509,1.4,2.5,0.568,2.3,3.5,5.7,0.8,0.6,0.6,1.4,2.5,8.0,Unknown,SEC,SO,F,33.0,1.0,667.0,16.8,0.523,0.181,0.377,274.0,12.4,20.8,16.4,7.3,1.6,3.6,15.6,22.2,0.8,0.9,1.7,0.101,0.8,0.5,1.3,Unknown,jaylen-carey-1
2022-23,Belmont,MVC,FR,G,32.0,8.0,22.2,3.7,8.1,0.454,0.7,2.4,0.295,3.0,5.7,0.522,0.498,1.5,2.1,0.712,0.3,1.8,2.1,3.3,1.5,0.3,1.8,2.1,9.6,Unknown,MVC,FR,G,32.0,8.0,710.0,18.6,0.525,0.3,0.254,326.0,1.4,9.6,5.6,28.2,4.0,1.6,16.6,25.5,1.1,1.0,2.2,0.122,0.1,1.3,1.4,Unknown,jakobi-gillespie-1
2023-24,Belmont,MVC,SO,G,25.0,24.0,31.4,6.6,11.8,0.561,1.6,4.2,0.387,5.0,7.5,0.66,0.631,2.4,2.8,0.831,0.5,3.3,3.8,4.2,2.2,0.3,2.4,2.3,17.2,Unknown,MVC,SO,G,25.0,24.0,785.0,24.7,0.656,0.361,0.241,418.0,1.9,11.4,6.9,27.8,3.9,1.1,15.7,25.0,2.5,1.2,3.7,0.188,4.5,2.2,6.7,Unknown,jakobi-gillespie-1
2024-25,Maryland,Big Ten,JR,G,36.0,36.0,31.6,5.0,11.0,0.453,2.4,5.9,0.407,2.6,5.1,0.508,0.563,2.3,2.6,0.862,0.5,2.2,2.8,4.8,1.9,0.1,1.9,1.9,14.7,Unknown,Big Ten,JR,G,36.0,36.0,1136.0,21.1,0.598,0.539,0.237,547.0,2.0,7.9,5.0,27.4,3.5,0.4,13.3,22.2,3.5,2.4,5.8,0.206,6.3,4.4,10.7,Unknown,jakobi-gillespie-1
2023-24,Miami (OH),MAC,FR,C,26,11,14.2,2.3,5.2,0.44,0.6,1.3,0.455,1.7,3.9,0.436,0.496,0.9,1.4,0.622,0.8,2.2,3.0,1.1,0.3,0.5,1.1,1.7,6.0,Unknown,MAC,FR,C,26,11,368,15.3,0.515,0.246,0.276,156,7.1,17.1,12.2,17.1,1.1,4.1,16.1,25.7,0.2,0.6,0.8,0.091,-2.5,-0.5,-3.0,Unknown,reece-potter-1
2024-25,Miami (OH),MAC,SO,C,30,0,17.0,2.5,5.4,0.466,0.7,2.0,0.367,1.8,3.4,0.525,0.534,0.8,1.3,0.6,1.3,2.4,3.7,1.2,0.4,0.7,1.0,2.4,6.5,Unknown,MAC,SO,C,30,0,511,15.6,0.544,0.373,0.248,204,9.3,16.1,12.8,11.9,1.3,4.8,14.7,20.7,0.8,0.8,1.6,0.125,-1.3,-0.1,-1.4,Unknown,reece-potter-1
2023-24,Alabama,SEC,FR,F,33,0,7.8,1.1,2.3,0.474,0.0,0.3,0.091,1.1,2.0,0.538,0.48,0.7,1.5,0.471,1.0,1.4,2.4,0.4,0.3,0.5,0.4,1.2,2.9,Unknown,SEC,FR,F,33,0,256,18.5,0.484,0.145,0.671,110,14.7,18.2,16.5,8.8,2.1,6.3,11.5,20.4,0.5,0.3,0.8,0.122,1.3,1.9,3.2,Unknown,mouhamed-dioubate-1
2024-25,Alabama,SEC,SO,F,37,0,16.0,2.7,4.4,0.617,0.3,0.7,0.462,2.4,3.7,0.647,0.654,1.5,2.5,0.609,1.9,4.0,5.9,1.1,0.9,0.7,1.1,2.4,7.2,Unknown,SEC,SO,F,37,0,591,24.2,0.651,0.16,0.568,278,13.0,23.9,18.8,11.8,3.1,3.8,16.3,18.9,1.8,1.2,3.0,0.203,5.6,5.5,11.1,Unknown,mouhamed-dioubate-1
2024-25,Arizona State,Big 12,FR,F,24,24,29.5,3.9,7.4,0.525,0.3,1.3,0.188,3.6,6.0,0.6,0.542,1.4,3.0,0.479,3.0,4.9,7.9,1.5,1.1,2.6,1.9,2.6,9.4,Unknown,Big 12,FR,F,24,24,709,18.6,0.536,0.181,0.401,250,11.8,18.4,15.2,10.6,2.2,9.8,17.9,18.4,0.7,1.2,1.9,0.107,1.7,4.9,6.5,Unknown,jayden-quaintance-1
2023-24,Pittsburgh,ACC,FR,G,33,19,26.6,3.4,8.8,0.388,0.9,2.7,0.352,2.5,6.2,0.404,0.442,1.8,2.1,0.855,0.5,2.2,2.8,3.3,0.8,0.1,1.4,1.2,9.6,Unknown,ACC,FR,G,33,19,877,14.4,0.488,0.302,0.237,337,2.2,10.0,6.0,23.3,1.9,0.3,12.4,21.5,1.3,1.1,2.4,0.109,1.2,1.3,2.5,Unknown,jaland-lowe-2
2024-25,Pittsburgh,ACC,SO,G,31,31,35.4,5.4,14.3,0.376,1.3,5.0,0.266,4.0,9.3,0.434,0.422,4.7,5.4,0.886,0.9,3.3,4.2,5.5,1.8,0.2,3.0,2.2,16.8,Unknown,ACC,SO,G,31,31,1098,18.3,0.499,0.348,0.376,568,2.9,11.1,7.0,31.1,3.0,0.8,15.0,29.1,1.8,1.4,3.2,0.117,2.6,1.2,3.8,Unknown,jaland-lowe-2
2024-25,Tulane,AAC,FR,G,33,28,32.4,3.4,7.0,0.485,1.9,4.6,0.412,1.5,2.4,0.628,0.621,0.6,0.8,0.76,0.7,3.8,4.5,1.3,1.4,1.1,0.8,1.6,9.3,Unknown,AAC,FR,G,33,28,1068,15.2,0.63,0.662,0.108,270,2.6,12.8,7.9,7.7,2.5,3.9,10.3,13.1,1.7,1.7,3.3,0.125,1.6,1.7,3.3,Unknown,kam-williams-2
2022-23,Florida,SEC,FR,G,12,0,3.4,0.6,1.3,0.438,0.0,0.4,0.0,0.6,0.9,0.636,0.438,0.4,0.8,0.556,0.1,0.3,0.3,0.2,0.0,0.0,0.2,0.4,1.6,Unknown,SEC,FR,G,12,0,41,11.0,0.469,0.313,0.563,18,2.8,7.8,5.3,10.7,0.0,0.0,9.0,27.8,0.0,0.0,0.1,0.056,-3.4,-0.7,-4.1,Unknown,denzel-aberdeen-1
2023-24,Florida,SEC,SO,G,32,0,9.8,1.3,3.1,0.404,0.4,1.1,0.353,0.9,2.0,0.431,0.465,0.4,0.7,0.636,0.3,0.6,0.9,0.7,0.4,0.1,0.4,0.9,3.3,Unknown,SEC,SO,G,32,0,312,11.5,0.484,0.343,0.222,104,3.7,6.0,4.8,12.1,2.3,0.6,10.6,18.0,0.4,0.2,0.6,0.078,-0.7,0.9,0.2,Unknown,denzel-aberdeen-1
2024-25,Florida,SEC,JR,G,39,5,19.8,2.7,6.6,0.418,0.9,2.6,0.35,1.8,3.9,0.464,0.488,1.3,1.8,0.708,0.3,1.4,1.7,1.4,0.5,0.0,1.0,1.5,7.7,Unknown,SEC,JR,G,39,5,773,11.6,0.519,0.402,0.281,282,1.7,7.3,4.7,11.9,1.3,0.0,11.8,20.2,1.2,1.0,2.2,0.113,0.9,2.1,3.0,Unknown,denzel-aberdeen-1
2020-21,Wofford,Southern,FR,F,15.0,0.0,6.1,0.9,1.5,0.591,0.0,0.1,0.0,0.9,1.3,0.65,0.591,0.3,0.7,0.364,0.9,1.3,2.1,0.1,0.5,0.1,0.6,0.9,2.0,Unknown,Southern,FR,F,15.0,0.0,92.0,19.4,0.551,0.091,0.5,33.0,17.5,24.1,20.9,4.1,5.1,1.3,24.8,20.6,0.1,0.2,0.3,0.136,-8.6,-0.3,-8.9,Unknown,nick-pringle-1
2022-23,Alabama,SEC,JR,F,36.0,0.0,8.0,1.4,1.6,0.847,0.0,0.0,Unknown,1.4,1.6,0.847,0.847,0.7,1.5,0.473,1.0,2.1,3.1,0.2,0.2,0.4,0.5,1.6,3.5,Unknown,SEC,JR,F,36.0,0.0,289.0,25.0,0.74,0.0,0.932,114.0,13.7,23.9,19.1,4.8,1.5,4.7,16.6,16.5,0.9,0.8,1.7,0.241,2.4,5.0,7.4,Unknown,nick-pringle-1
2023-24,Alabama,SEC,SR,F,34.0,16.0,18.4,2.5,4.1,0.623,0.0,0.0,Unknown,2.5,4.1,0.623,0.623,1.8,3.2,0.556,2.2,3.0,5.1,0.7,0.3,0.7,1.0,2.6,6.8,Unknown,SEC,SR,F,34.0,16.0,626.0,18.0,0.613,0.0,0.783,246.0,13.0,16.7,14.9,6.1,1.0,3.7,15.2,16.5,1.6,0.5,2.1,0.133,2.5,1.3,3.8,Unknown,nick-pringle-1
2024-25,South Carolina,SEC,SR,F,32.0,32.0,24.6,3.2,5.6,0.572,0.0,0.1,0.0,3.2,5.5,0.582,0.572,3.0,4.6,0.655,1.9,4.4,6.3,1.1,0.5,0.4,1.4,2.7,9.5,Unknown,SEC,SR,F,32.0,32.0,786.0,18.1,0.605,0.017,0.822,299.0,9.3,21.6,15.5,10.3,1.2,1.9,15.5,19.5,1.7,1.0,2.7,0.137,1.8,2.3,4.1,Unknown,nick-pringle-1
2022-23,Ole Miss,SEC,FR,F,14.0,0.0,6.1,0.6,1.0,0.571,0.0,0.0,Unknown,0.6,1.0,0.571,0.571,0.3,0.4,0.8,0.2,0.9,1.1,0.4,0.1,0.6,0.5,0.4,1.4,Unknown,SEC,FR,F,14.0,0.0,86.0,14.2,0.611,0.0,0.357,20.0,3.9,18.0,10.7,11.2,0.7,10.1,29.9,13.9,0.0,0.1,0.2,0.072,-0.6,4.3,3.7,Unknown,malique-ewin-1
2024-25,Florida State,ACC,SO,F,30.0,30.0,26.2,5.8,9.7,0.596,0.0,0.0,0.0,5.8,9.7,0.598,0.596,2.6,4.0,0.653,3.1,4.6,7.6,1.7,0.9,0.8,1.9,2.9,14.2,Unknown,ACC,SO,F,30.0,30.0,785.0,25.6,0.611,0.003,0.414,423.0,13.7,19.6,16.7,15.5,1.9,3.6,14.2,25.9,2.4,1.3,3.7,0.19,4.7,1.8,6.5,Unknown,malique-ewin-1
2022-23,Belmont,MVC,FR,F,30.0,28.0,29.1,4.8,9.8,0.49,1.6,3.8,0.417,3.2,6.0,0.536,0.571,2.4,2.8,0.859,1.1,3.5,4.6,0.9,1.0,0.4,1.3,2.3,13.6,Unknown,MVC,FR,F,30.0,28.0,872.0,19.8,0.612,0.391,0.289,364.0,4.6,13.8,9.4,6.0,2.0,1.3,10.2,22.1,2.4,1.0,3.4,0.155,2.3,-1.0,1.3,Unknown,cade-tyson-1
2023-24,Belmont,MVC,SO,F,31.0,31.0,31.6,5.7,11.5,0.493,2.6,5.5,0.465,3.1,6.0,0.519,0.605,2.3,2.7,0.855,1.1,4.8,5.9,1.6,0.9,0.6,1.4,2.5,16.2,Unknown,MVC,SO,F,31.0,31.0,981.0,20.7,0.634,0.482,0.232,452.0,4.3,16.3,10.6,9.7,1.5,2.0,10.0,22.7,2.8,1.2,4.0,0.162,4.5,-0.2,4.3,Unknown,cade-tyson-1
2024-25,North Carolina,ACC,JR,F,31.0,0.0,7.9,0.9,2.3,0.403,0.5,1.5,0.292,0.5,0.8,0.625,0.5,0.3,0.5,0.563,0.3,0.8,1.1,0.1,0.2,0.0,0.1,1.0,2.6,Unknown,ACC,JR,F,31.0,0.0,246.0,10.2,0.509,0.667,0.222,72.0,4.4,11.1,7.9,2.1,1.4,0.4,4.8,16.9,0.3,0.3,0.5,0.086,-0.7,0.9,0.3,Unknown,cade-tyson-1
2022-23,Notre Dame,ACC,FR,F,28.0,7.0,17.5,2.7,4.7,0.58,0.0,0.4,0.091,2.7,4.3,0.625,0.584,0.8,1.1,0.677,1.6,2.8,4.4,0.4,0.3,0.8,0.8,1.8,6.2,Unknown,ACC,FR,F,28.0,7.0,489.0,20.3,0.597,0.084,0.237,177.0,10.8,19.5,15.1,4.3,1.1,5.1,12.6,18.9,1.1,0.4,1.6,0.127,1.2,-0.1,1.1,Unknown,ven-allen-lubin-1
2023-24,Vanderbilt,SEC,SO,F,26.0,26.0,28.2,4.5,9.1,0.5,0.5,1.5,0.333,4.0,7.6,0.533,0.528,2.7,3.7,0.732,2.5,3.9,6.3,0.5,0.6,1.0,1.2,2.0,12.3,Unknown,SEC,SO,F,26.0,26.0,732.0,20.7,0.567,0.165,0.411,305.0,9.2,16.5,12.6,3.9,1.2,4.0,9.9,21.8,1.7,0.5,2.2,0.118,3.2,-0.2,3.1,Unknown,ven-allen-lubin-1
2024-25,North Carolina,ACC,JR,F,37.0,20.0,19.6,3.6,5.3,0.684,0.0,0.1,0.0,3.6,5.2,0.694,0.684,1.5,2.1,0.711,1.9,3.6,5.5,0.3,0.4,0.9,0.8,2.1,8.7,Unknown,ACC,JR,F,37.0,20.0,724.0,23.1,0.694,0.015,0.388,296.0,11.4,20.2,16.0,2.9,1.1,5.0,11.4,18.0,2.3,1.1,3.4,0.19,4.7,2.9,7.7,Unknown,ven-allen-lubin-1
2022-23,UT Arlington,WAC,FR,F,32.0,12.0,17.9,2.7,7.4,0.369,0.3,1.8,0.14,2.5,5.6,0.441,0.386,0.9,1.8,0.518,1.5,2.8,4.3,0.3,0.3,0.1,0.9,2.0,6.6,Unknown,WAC,FR,F,32.0,12.0,574.0,9.6,0.402,0.242,0.237,198.0,9.3,19.3,14.0,3.9,1.0,0.6,9.6,25.2,-0.2,0.8,0.6,0.042,-4.8,-3.0,-7.8,Unknown,brandon-walker-2
2023-24,Montana State,Big Sky,SO,F,35.0,34.0,19.6,5.3,9.5,0.563,0.4,1.2,0.31,5.0,8.3,0.6,0.583,2.0,3.5,0.579,0.6,3.4,4.0,1.1,0.5,0.2,1.8,2.1,13.1,Unknown,Big Sky,SO,F,35.0,34.0,685.0,22.8,0.587,0.127,0.364,401.0,3.8,21.3,12.6,14.2,1.3,1.3,14.1,34.8,1.2,0.8,2.1,0.12,1.2,-1.8,-0.6,Unknown,brandon-walker-2
2024-25,Montana State,Big Sky,JR,F,29.0,29.0,21.2,5.6,10.6,0.528,0.6,1.5,0.386,5.0,9.1,0.551,0.555,2.9,5.4,0.545,0.8,4.0,4.9,1.6,0.6,0.2,1.4,1.9,14.7,Unknown,Big Sky,JR,F,29.0,29.0,615.0,25.8,0.559,0.143,0.508,386.0,4.9,22.2,13.8,20.4,1.6,1.0,9.9,37.5,1.4,0.9,2.4,0.155,4.2,-0.8,3.4,Unknown,brandon-walker-2
2018-19,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,tyon-grant-foster-1
2019-20,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,Did not play - juco,tyon-grant-foster-1
2020-21,Kansas,Big 12,JR,G,22,0,8.1,1.2,3.1,.391,0.1,1.0,.130,1.1,2.1,.522,.413,0.5,1.0,.524,0.6,1.5,2.2,0.2,0.3,0.4,0.7,0.9,3.1,Unknown,Big 12,JR,G,22,0,179,13.0,.431,.333,.304,65,8.6,21.4,14.9,4.4,2.2,4.9,16.0,26.1,-0.1,0.4,0.3,.066,-2.5,2.0,-0.6,Unknown,tyon-grant-foster-1
