Season,Team,Conf_x,Class_x,Pos_x,G_x,GS_x,MP_x,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards_x,Conf_y,Class_y,Pos_y,G_y,GS_y,MP_y,PER,TS%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/40,OBPM,DBPM,BPM,Awards_y,player_id,cluster
2024-25,Florida Atlantic,AAC,FR,C,34,20,17.6,3.8,5.6,0.677,0.0,0.0,0.0,3.8,5.5,0.681,0.677,2.7,4.2,0.636,2.1,3.3,5.4,0.3,0.2,0.8,1.2,2.7,10.2,Unknown,AAC,FR,C,34,20,599,25.6,0.675,0.005,0.757,309,13.8,20.3,17.1,3.1,0.6,4.5,14.1,24.8,2.1,0.8,2.9,0.191,2.9,-0.6,2.3,Unknown,matas-vokietaitis-1,3
2024-25,Arizona,Big 12,SO,G,37,6,25.8,3.6,8.4,0.429,0.4,1.9,0.188,3.2,6.5,0.498,0.45,3.3,4.1,0.807,1.3,3.3,4.6,2.9,1.3,0.8,2.0,2.6,10.8,Unknown,Big 12,SO,G,37,6,956,17.7,0.525,0.223,0.484,423,5.9,13.4,9.9,19.0,2.9,3.6,16.4,23.1,1.6,1.6,3.2,0.134,3.0,4.3,7.3,Unknown,kj-lewis-2,2
2024-25,Louisiana State,SEC,FR,F,26,19,20.1,2.6,4.3,0.607,0.0,0.0,0,2.6,4.3,0.607,0.607,0.8,1.9,0.449,2.4,4.2,6.6,0.7,0.6,1.2,1.2,1.8,6.1,Unknown,SEC,FR,F,26,19,522,19.0,0.584,0.0,0.438,172,14.0,21.7,18.0,7.0,1.7,6.2,18.6,15.9,0.8,0.9,1.7,0.131,1.4,2.8,4.2,Unknown,corey-chest-1,3
2024-25,Maryland,Big Ten,SO,G,36,4,15.4,0.9,2.4,0.395,0.2,0.8,0.2,0.8,1.6,0.5,0.43,0.4,0.8,0.5,0.4,1.9,2.4,1.0,0.4,0.0,0.7,1.5,2.5,Unknown,Big Ten,SO,G,36,4,555,6.3,0.444,0.349,0.349,105,3.2,14.2,8.8,9.9,1.6,0.0,19.3,11.1,0.0,1.1,1.1,0.078,-2.4,3.9,1.5,Unknown,deshawn-harris-smith-2,4
2024-25,West Virginia,Big 12,SO,G,32.0,32.0,26.9,2.3,5.8,0.397,0.2,1.7,0.113,2.1,4.1,0.511,0.413,1.1,1.5,0.75,0.6,3.6,4.3,1.6,1.7,0.7,1.2,2.4,5.9,Unknown,Big 12,SO,G,32.0,32.0,860.0,11.3,0.455,0.288,0.261,197.0,2.7,15.6,9.2,11.5,3.9,3.1,15.9,15.4,-0.1,2.1,2.0,0.092,-2.0,5.8,3.8,Unknown,sencire-harris-1,4
2024-25,Oklahoma,SEC,SO,C,30,0,11.3,0.9,2.1,0.429,0.6,1.7,0.34,0.3,0.4,0.769,0.563,0.3,0.5,0.714,0.2,1.2,1.5,0.4,0.1,0.2,0.1,1.1,2.7,Unknown,SEC,SO,C,30,0,340,9.9,0.581,0.794,0.222,76,2.6,12.5,7.8,5.7,0.3,2.4,4.1,10.9,0.5,0.2,0.8,0.091,2.2,1.6,3.8,Unknown,luke-northweather-1,4
2024-25,Georgia Tech,ACC,FR,F,30,14,17.0,1.2,2.1,0.597,0.0,0.0,0.0,1.2,2.0,0.607,0.597,0.3,1.1,0.313,1.2,2.4,3.6,0.2,0.2,0.6,0.5,2.2,2.8,Unknown,ACC,FR,F,30,14,510,8.8,0.544,0.016,0.516,89,7.9,15.6,11.8,2.4,0.8,3.7,17.2,9.1,0.3,0.7,0.9,0.074,-3.1,2.3,-0.8,Unknown,ibrahim-souare-1,0
2024-25,Kentucky,SEC,SR,G,9.0,1.0,17.4,1.3,4.8,0.279,1.1,4.2,0.263,0.2,0.6,0.4,0.395,0.7,0.8,0.857,0.7,1.8,2.4,3.8,0.4,0.2,1.0,1.1,4.4,Unknown,SEC,SR,G,9.0,1.0,157.0,12.4,0.432,0.884,0.163,59.0,4.4,10.7,7.7,32.8,1.4,1.4,16.3,17.1,0.2,0.1,0.3,0.089,2.5,1.9,4.4,Unknown,kerr-kriisa-1,4
2024-25,Temple,AAC,SO,G,28,21,30.1,3.8,8.1,0.463,0.9,2.6,0.338,2.9,5.5,0.523,0.518,1.9,2.7,0.697,1.0,3.4,4.3,2.1,1.3,0.6,2.2,2.7,10.3,Unknown,AAC,SO,G,28,21,842,13.7,0.547,0.326,0.335,288,3.7,12.4,8.2,13.6,2.4,2.1,18.8,19.2,0.8,0.8,1.6,0.074,-0.8,0.2,-0.6,Unknown,quante-berry-1,4
2024-25,UC San Diego,Big West,JR,G,35.0,35.0,29.0,1.8,4.1,0.448,0.6,1.8,0.328,1.2,2.3,0.544,0.521,1.4,1.8,0.75,1.1,2.8,3.8,3.0,2.2,0.3,1.1,2.9,5.6,Unknown,Big West,JR,G,35.0,35.0,1014.0,14.0,0.568,0.448,0.448,253.0,4.3,11.2,7.7,16.6,4.4,1.2,18.0,10.9,1.6,2.8,4.4,0.174,-1.1,4.9,3.8,Unknown,chris-howell-3,4
2024-25,Oakland,Horizon,SR,F,33.0,33.0,30.9,6.0,10.5,0.569,0.0,0.0,0.0,6.0,10.5,0.571,0.569,2.6,4.2,0.62,2.9,4.6,7.5,2.3,0.8,1.4,2.3,3.2,14.6,Unknown,Horizon,SR,F,33.0,33.0,1021.0,23.3,0.582,0.003,0.394,476.0,11.1,17.8,14.4,17.3,1.6,5.4,15.7,25.0,2.5,1.2,3.7,0.146,2.3,0.7,2.9,Unknown,allen-david-mukeba-1,3
2024-25,Connecticut,Big East,FR,F,9,0,3.6,0.6,1.2,0.455,0.3,0.8,0.429,0.2,0.4,0.5,0.591,0.1,0.1,1.0,0.2,0.3,0.6,0.0,0.1,0.0,0.2,0.6,1.6,Unknown,Big East,FR,F,9,0,32,13.7,0.61,0.636,0.091,11,8.0,11.2,9.7,0.0,1.9,0.0,14.8,22.2,0.0,0.0,0.1,0.105,-1.7,-0.6,-2.3,Unknown,isaiah-abraham-1,4
2024-25,North Dakota State,Summit,SR,G,31,29,30.8,5.5,12.1,0.452,2.8,7.1,0.398,2.6,4.9,0.529,0.57,3.4,3.9,0.852,1.0,3.4,4.3,2.3,0.7,0.4,2.0,2.3,17.1,Unknown,Summit,SR,G,31,29,954,21.1,0.613,0.591,0.326,494,4.0,12.3,8.4,15.0,1.3,1.3,12.4,27.4,3.1,0.7,3.8,0.159,4.1,-1.5,2.6,Unknown,jacari-white-1,2
2024-25,Lipscomb,A-Sun,SR,F,35.0,35.0,33.7,6.9,12.0,0.575,1.4,3.5,0.402,5.5,8.5,0.645,0.633,4.8,6.0,0.8,1.8,6.2,8.0,1.4,0.3,0.4,1.8,1.5,20.0,Unknown,A-Sun,SR,F,35.0,35.0,1181.0,25.7,0.673,0.29,0.499,629.0,6.5,19.9,13.7,8.5,0.5,1.2,10.9,26.0,4.8,2.0,6.8,0.23,4.8,-1.1,3.7,Unknown,jacob-ognacevic-1,3
2024-25,Miami (FL),ACC,FR,G,31,16,18.9,2.4,6.6,0.368,1.0,3.0,0.326,1.5,3.6,0.402,0.441,1.3,1.6,0.82,0.1,2.0,2.1,1.2,0.6,0.1,1.1,1.4,7.1,Unknown,ACC,FR,G,31,16,587,10.8,0.485,0.451,0.245,207,0.6,13.4,6.8,11.1,1.8,0.4,13.0,23.0,0.2,0.0,0.1,0.009,-1.8,-2.4,-4.2,Unknown,jalil-bethea-1,4
2024-25,Davidson,A-10,JR,F,33,33,33.3,6.5,13.7,0.477,0.5,1.2,0.415,6.0,12.4,0.483,0.496,5.3,6.9,0.768,1.4,4.7,6.1,3.8,0.7,0.8,2.7,2.5,18.8,Unknown,A-10,JR,F,33,33,1098,22.3,0.556,0.091,0.506,629,5.2,16.5,10.9,25.0,1.3,2.7,13.7,31.6,2.7,1.3,4.1,0.148,3.6,0.0,3.6,Unknown,reed-bailey-1,2
2024-25,Providence,Big East,JR,G,32,32,34.2,4.3,10.7,0.398,2.1,6.1,0.342,2.2,4.6,0.473,0.496,1.7,2.1,0.794,0.8,2.1,2.8,3.2,0.6,0.3,2.3,2.5,12.3,Unknown,Big East,JR,G,32,32,1095,11.3,0.525,0.573,0.199,395,2.6,6.7,4.7,18.3,1.1,0.8,16.7,21.1,1.2,0.6,1.9,0.068,0.7,0.0,0.7,Unknown,jayden-pierre-1,4
2024-25,Indiana,Big Ten,SO,G,32.0,25.0,27.4,3.5,8.5,0.412,0.8,2.6,0.325,2.7,5.9,0.45,0.461,2.3,2.8,0.818,0.4,2.3,2.8,2.8,1.0,0.1,2.2,2.6,10.1,Unknown,Big Ten,SO,G,32.0,25.0,878.0,11.4,0.515,0.305,0.324,321.0,1.8,9.5,5.7,18.2,2.1,0.4,18.0,21.8,0.5,1.1,1.6,0.073,-0.9,2.5,1.6,Unknown,myles-rice-1,4
2024-25,Omaha,Summit,SR,F,35,35,32.3,6.7,14.0,0.479,0.8,2.9,0.277,5.9,11.1,0.531,0.507,4.7,6.3,0.739,1.6,6.3,7.9,1.2,0.8,0.3,1.9,2.1,18.9,Unknown,Summit,SR,F,35,35,1131,21.9,0.555,0.206,0.452,604,5.7,22.6,14.1,8.0,1.5,1.1,9.8,29.4,2.8,1.2,4.0,0.141,2.0,-1.7,0.2,Unknown,marquel-sutton-1,2
2024-25,Arizona,Big 12,FR,F,8,0,3.0,0.6,0.6,1.0,0.0,0.0,0,0.6,0.6,1.0,1.0,0.0,0.4,0.0,0.1,1.1,1.3,0.1,0.3,0.1,0.3,0.5,1.3,Unknown,Big 12,FR,F,8,0,24,24.7,0.778,0.0,0.6,7,4.9,39.7,23.2,8.1,4.7,4.7,23.7,17.0,0.0,0.1,0.1,0.161,1.4,7.8,9.2,Unknown,emmanuel-stephen-1,3
2024-25,Central Michigan,MAC,JR,F,26.0,24.0,26.7,5.3,10.0,0.537,0.8,2.7,0.31,4.5,7.2,0.622,0.579,4.7,6.5,0.718,2.3,5.0,7.3,0.6,0.6,0.7,1.5,2.9,16.2,Unknown,MAC,JR,F,26.0,24.0,693.0,25.4,0.621,0.274,0.656,382.0,10.5,21.2,16.0,4.6,1.2,3.0,10.5,27.4,2.5,1.1,3.7,0.211,3.3,-1.6,1.7,Unknown,ugnius-jarusevicius-1,3
2024-25,Robert Morris,Horizon,JR,F,35,31,29.1,4.8,9.1,0.531,0.6,2.2,0.276,4.2,6.9,0.612,0.564,3.0,4.4,0.688,2.2,3.7,5.9,1.3,1.0,2.3,1.4,3.3,13.3,Unknown,Horizon,JR,F,35,31,1020,22.3,0.594,0.239,0.484,430,8.8,15.0,11.9,9.2,2.1,8.7,10.9,21.2,2.7,2.1,4.8,0.187,1.8,2.7,4.5,Unknown,amarion-dickerson-1,3
2024-25,West Virginia,Big 12,SO,F,31.0,24.0,23.6,3.7,8.6,0.429,1.1,3.9,0.292,2.5,4.7,0.541,0.494,1.4,1.8,0.75,2.2,4.3,6.5,1.4,0.7,0.4,1.5,2.1,9.8,Unknown,Big 12,SO,F,31.0,24.0,733.0,18.3,0.521,0.451,0.211,310.0,10.8,20.9,15.9,13.5,1.8,1.9,13.3,24.8,1.0,1.6,2.6,0.14,3.1,2.1,5.2,Unknown,amani-hansberry-2,2
2024-25,Toledo,MAC,SO,G,33,33,31.5,5.8,12.3,0.47,1.8,4.0,0.444,4.0,8.3,0.484,0.543,2.9,3.8,0.766,0.9,3.8,4.7,1.2,0.7,0.5,1.3,1.9,16.2,Unknown,MAC,SO,G,33,33,1039,19.1,0.576,0.328,0.305,473,3.3,14.6,8.7,7.5,1.2,1.6,8.6,24.3,2.5,0.3,2.9,0.111,2.8,-2.8,0.0,Unknown,sam-lewis-2,2
2024-25,Virginia,ACC,FR,F,32,16,20.8,2.8,5.7,0.495,0.3,1.3,0.244,2.5,4.4,0.567,0.522,1.2,1.6,0.75,1.4,3.2,4.6,1.0,1.1,0.8,1.0,2.5,7.2,Unknown,ACC,FR,F,32,16,667,19.1,0.554,0.225,0.286,232,9.1,19.1,14.3,11.2,3.4,4.9,13.0,20.9,1.0,1.1,2.1,0.128,0.9,2.9,3.8,Unknown,jacob-cofie-1,3
2024-25,Texas A&M,SEC,JR,F,32,23,22.2,1.5,4.3,0.358,0.3,1.7,0.189,1.2,2.6,0.464,0.394,1.3,1.8,0.695,2.3,2.8,5.1,0.8,0.8,1.2,0.9,2.6,4.7,Unknown,SEC,JR,F,32,23,710,12.9,0.451,0.387,0.431,172,10.7,14.5,12.5,6.8,2.2,7.2,14.9,13.1,0.6,1.3,1.9,0.108,0.3,4.9,5.2,Unknown,solomon-washington-1,0
2024-25,Illinois,Big Ten,JR,G,32.0,31.0,23.3,3.6,7.0,0.507,0.7,2.2,0.329,2.8,4.8,0.587,0.558,2.6,3.2,0.824,1.4,4.0,5.5,0.8,0.4,0.4,1.0,2.0,10.5,Unknown,Big Ten,JR,G,32.0,31.0,747.0,18.7,0.613,0.311,0.453,309.0,6.9,17.4,12.4,6.0,1.0,1.4,10.5,19.2,2.1,1.1,3.2,0.172,4.0,3.4,7.4,Unknown,tre-white-1,3
2024-25,Green Bay,Horizon,SR,G,11.0,11.0,33.1,8.1,16.1,0.503,4.4,10.1,0.432,3.7,6.0,0.621,0.638,5.2,6.0,0.864,0.5,4.7,5.3,2.9,1.5,0.1,2.7,2.5,25.7,Unknown,Horizon,SR,G,11.0,11.0,364.0,29.8,0.679,0.627,0.373,237.0,2.1,16.5,9.6,26.4,2.5,0.3,12.6,34.8,1.4,0.2,1.6,0.174,9.0,-0.5,8.5,Unknown,anthony-roy-1,2
2024-25,Mississippi State,SEC,JR,G,33.0,14.0,22.4,3.3,7.7,0.433,1.2,3.6,0.333,2.1,4.1,0.522,0.512,1.4,1.8,0.754,1.1,1.9,3.0,1.5,1.1,0.2,1.4,1.9,9.3,Unknown,SEC,JR,G,33.0,14.0,739.0,15.5,0.541,0.472,0.24,292.0,5.1,9.8,7.4,12.4,2.8,1.2,14.0,21.6,1.1,0.8,1.9,0.104,2.5,1.9,4.4,Unknown,riley-kugel-1,2
2024-25,New Mexico,MWC,FR,F,34,3,11.8,1.4,2.8,0.484,0.8,1.7,0.458,0.6,1.1,0.528,0.626,0.3,0.6,0.579,0.5,1.5,2.0,0.4,0.3,0.1,0.4,1.3,3.8,Unknown,MWC,FR,F,34,3,402,13.4,0.625,0.621,0.2,117,4.5,14.1,9.2,6.2,1.5,1.4,11.1,13.8,0.7,0.8,1.5,0.146,0.8,2.0,2.8,Unknown,jovan-milicevic-1,2
2024-25,UAB,AAC,SR,F,37,37,33.6,6.4,12.3,0.522,0.7,1.9,0.357,5.8,10.4,0.552,0.549,4.1,5.5,0.757,3.7,7.6,11.4,4.2,1.7,1.8,2.2,2.5,17.7,Unknown,AAC,SR,F,37,37,1244,29.8,0.592,0.154,0.443,688,11.6,24.9,18.1,22.8,2.9,5.2,12.7,23.9,4.8,2.3,7.1,0.227,8.1,3.1,11.2,Unknown,yaxel-lendeborg-1,3
2024-25,Iowa State,Big 12,SR,C,35.0,33.0,18.7,2.9,5.0,0.58,0.0,0.0,0.0,2.9,4.9,0.584,0.58,2.7,3.8,0.72,2.0,3.1,5.1,0.6,0.5,1.1,1.1,2.6,8.5,Unknown,Big 12,SR,C,35.0,33.0,656.0,22.5,0.627,0.006,0.759,297.0,13.3,19.2,16.4,6.2,1.5,6.8,13.5,21.0,2.0,1.4,3.5,0.212,2.9,3.4,6.3,Unknown,dishon-jackson-1,3
2024-25,UCF,Big 12,SR,G,3.0,1.0,15.7,2.3,4.7,0.5,0.7,1.7,0.4,1.7,3.0,0.556,0.571,0.7,0.7,1.0,0.3,1.0,1.3,1.0,0.3,0.0,2.0,1.0,6.0,Unknown,Big 12,SR,G,3.0,1.0,47.0,8.8,0.602,0.357,0.143,16.0,2.3,6.9,4.6,12.5,1.2,0.0,28.6,21.2,0.0,0.0,0.0,0.008,-2.2,-1.0,-3.3,Unknown,jaylin-sellers-1,4
2024-25,Drake,MVC,JR,G,34,1,20.1,3.4,6.5,0.52,0.1,0.6,0.091,3.3,5.9,0.568,0.525,3.2,4.6,0.705,2.1,3.0,5.0,1.0,0.7,0.4,1.4,2.5,10.1,Unknown,MVC,JR,G,34,1,685,24.6,0.579,0.1,0.706,340,14.6,21.7,18.1,12.0,2.3,2.9,13.7,28.5,2.2,1.5,3.7,0.218,2.6,0.9,3.5,Unknown,tavion-banks-1,3
2024-25,Portland,WCC,FR,F,31,30,33.0,4.4,11.0,0.397,2.7,7.6,0.352,1.7,3.4,0.5,0.519,2.4,3.0,0.815,0.6,5.9,6.5,2.5,0.6,1.5,2.6,2.6,13.8,Unknown,WCC,FR,F,31,30,1023,14.6,0.558,0.694,0.271,398,2.1,20.1,11.3,15.2,1.0,4.7,17.6,23.4,0.7,0.8,1.4,0.056,0.5,-0.3,0.1,Unknown,austin-rapp-1,4
2024-25,Jacksonville State,CUSA,JR,C,36,35,25.9,3.2,4.9,0.644,0.0,0.0,0,3.2,4.9,0.644,0.644,1.2,2.2,0.532,2.5,4.9,7.4,0.4,0.4,1.7,0.5,1.6,7.5,Unknown,CUSA,JR,C,36,35,932,20.8,0.629,0.0,0.446,274,11.4,20.8,16.2,2.9,1.0,7.6,7.7,13.0,2.4,1.8,4.1,0.176,2.3,1.8,4.1,Unknown,mason-nicholson-1,3
2024-25,North Carolina,ACC,JR,F,36,16,15.9,2.3,3.8,0.594,0.1,0.5,0.278,2.1,3.3,0.642,0.612,1.0,1.6,0.638,1.3,2.9,4.2,0.5,0.3,0.8,1.0,2.3,5.7,Unknown,ACC,JR,F,36,16,571,16.8,0.622,0.13,0.42,204,9.9,19.9,15.1,5.9,1.0,5.6,18.3,17.6,1.0,0.9,1.9,0.13,0.8,3.1,3.9,Unknown,jalen-washington-1,3
2024-25,Michigan State,Big Ten,SO,F,33,3,12.8,1.8,4.2,0.417,0.5,2.2,0.233,1.2,2.0,0.621,0.478,0.7,0.8,0.786,0.7,1.5,2.2,0.2,0.1,0.7,0.9,1.2,4.7,Unknown,Big Ten,SO,F,33,3,424,10.7,0.509,0.525,0.201,137,6.2,13.0,9.8,3.5,0.3,6.0,16.0,21.1,0.1,0.8,0.9,0.086,-0.6,2.9,2.3,Unknown,xavier-booker-2,0
2024-25,Loyola Chicago,A-10,JR,G,32,32,29.6,4.7,11.4,0.41,2.7,7.4,0.363,2.0,4.0,0.496,0.527,1.8,2.5,0.738,0.3,2.8,3.1,1.9,1.0,0.6,1.2,2.3,13.9,Unknown,A-10,JR,G,32,32,946,16.5,0.551,0.648,0.219,388,1.3,10.7,6.1,13.1,1.9,2.5,8.6,24.2,1.7,1.4,3.2,0.133,2.4,0.6,3.0,Unknown,jayden-dawson-1,2
2024-25,Seton Hall,Big East,SO,G,30,29,33.7,5.5,14.1,0.389,1.3,4.3,0.295,4.2,9.8,0.43,0.434,3.4,4.5,0.761,1.6,3.7,5.3,1.7,1.5,0.1,2.0,2.1,15.6,Unknown,Big East,SO,G,30,29,1010,16.1,0.482,0.306,0.318,437,5.5,15.1,9.8,13.1,2.8,0.6,11.0,28.6,0.8,1.1,1.9,0.076,2.2,0.5,2.8,Unknown,isaiah-coleman-2,2
2024-25,Purdue,Big Ten,SO,F,36,8,19.6,1.5,3.1,0.491,0.9,2.2,0.392,0.6,0.9,0.742,0.632,0.8,1.0,0.806,0.9,2.8,3.6,0.4,0.4,0.2,0.3,2.0,4.7,Unknown,Big Ten,SO,F,36,8,706,12.4,0.661,0.718,0.327,158,5.7,17.1,11.6,3.5,1.1,1.4,8.6,10.4,1.4,0.8,2.2,0.125,3.2,2.7,5.9,Unknown,camden-heide-1,2
2024-25,Texas A&M,SEC,JR,F,34.0,14.0,20.1,3.8,5.8,0.646,0.0,0.0,0,3.8,5.8,0.646,0.646,2.8,4.9,0.582,2.6,2.5,5.1,0.4,0.3,1.1,1.3,2.0,10.4,Unknown,SEC,JR,F,34.0,14.0,684.0,25.1,0.637,0.0,0.833,323.0,13.6,14.2,13.9,5.0,0.8,7.1,13.5,22.3,2.2,1.1,3.3,0.191,5.6,2.8,8.4,Unknown,pharrel-payne-1,3
2024-25,Virginia,ACC,FR,F,26,0,9.2,1.2,1.7,0.721,0.0,0.0,0,1.2,1.7,0.721,0.721,1.2,1.9,0.62,0.7,1.7,2.4,0.1,0.2,0.6,0.6,1.4,3.6,Unknown,ACC,FR,F,26,0,239,20.9,0.697,0.0,1.163,84,10.0,23.0,16.7,1.9,1.4,7.6,18.3,20.0,0.6,0.4,0.9,0.154,0.0,1.8,1.8,Unknown,anthony-robinson-6,3
2024-25,McNeese State,Southland,JR,G,35.0,24.0,21.9,3.4,6.9,0.488,0.1,0.7,0.154,3.3,6.2,0.528,0.496,2.3,3.4,0.681,0.6,2.7,3.3,4.5,1.4,0.3,2.8,2.5,9.2,Unknown,Southland,JR,G,35.0,24.0,767.0,18.7,0.538,0.107,0.492,376.0,3.4,13.9,8.8,38.1,3.8,1.6,24.5,26.4,1.0,1.8,2.8,0.146,-1.2,1.6,0.4,Unknown,quadir-copeland-1,2
2024-25,Arizona,Big 12,JR,F,37.0,5.0,20.8,3.5,5.9,0.592,0.4,1.3,0.327,3.1,4.6,0.669,0.628,1.9,2.8,0.686,2.2,2.8,5.0,1.3,0.7,1.1,1.1,2.7,9.4,Unknown,Big 12,JR,F,37.0,5.0,770.0,23.0,0.646,0.225,0.482,342.0,12.2,14.5,13.4,11.0,1.8,6.1,13.6,19.5,2.5,1.2,3.7,0.193,5.4,4.1,9.5,Unknown,henri-veesaar-1,3
2024-25,Oregon,Big Ten,SO,F,24,0,4.3,0.4,0.7,0.588,0.2,0.4,0.444,0.3,0.3,0.75,0.706,0.1,0.3,0.5,0.2,0.3,0.5,0.1,0.2,0.2,0.0,0.5,1.1,Unknown,Big Ten,SO,F,24,0,102,14.7,0.68,0.529,0.353,24,4.7,7.7,6.3,3.4,2.3,5.3,4.8,10.4,0.2,0.2,0.4,0.147,2.6,5.1,7.7,Unknown,mookie-cook-1,2
2024-25,Wright State,Horizon,JR,G,29.0,29.0,30.3,2.6,5.8,0.444,1.5,3.3,0.448,1.1,2.5,0.438,0.571,0.9,1.1,0.806,0.3,2.6,2.9,4.3,1.2,0.0,1.8,2.0,7.5,Unknown,Horizon,JR,G,29.0,29.0,880.0,12.6,0.593,0.568,0.183,260.0,1.4,9.7,5.7,22.8,2.3,0.1,22.1,13.9,1.3,0.6,1.9,0.088,-0.3,-0.8,-1.1,Unknown,keaton-norris-1,4
2024-25,Georgia Tech,ACC,SO,G,34,34,35.6,4.4,11.1,0.393,1.8,5.2,0.339,2.6,5.9,0.441,0.472,1.8,2.2,0.789,0.5,3.7,4.2,6.5,1.1,0.4,3.0,1.6,12.3,Unknown,ACC,SO,G,34,34,1210,14.1,0.503,0.467,0.201,482,1.7,11.5,6.6,34.6,1.8,1.4,19.9,21.4,1.2,1.5,2.6,0.087,1.7,1.2,2.9,Unknown,naithan-george-1,4
2024-25,FDU,NEC,SO,G,32,31,34.6,7.3,16.4,0.448,1.2,3.9,0.296,6.2,12.5,0.495,0.483,4.7,6.2,0.759,1.1,4.5,5.6,3.2,2.2,0.4,3.3,2.1,20.6,Unknown,NEC,SO,G,32,31,1107,21.1,0.531,0.238,0.379,629,3.6,14.8,9.2,21.9,3.6,1.3,14.5,33.3,1.6,1.9,3.5,0.125,-0.3,-1.1,-1.4,Unknown,terrence-brown-1,2
2024-25,TCU,Big 12,JR,C,30.0,30.0,26.6,2.4,3.7,0.634,0.0,0.0,0,2.4,3.7,0.634,0.634,1.8,3.1,0.598,3.1,4.4,7.5,1.2,1.4,1.3,1.1,2.2,6.6,Unknown,Big 12,JR,C,30.0,30.0,799.0,20.1,0.633,0.0,0.821,221.0,12.8,20.6,16.5,8.5,3.2,5.9,17.5,11.9,1.6,1.7,3.2,0.162,2.6,4.9,7.5,Unknown,ernest-udeh-jr-1,3
2024-25,Kansas City,Summit,SR,G,30,29,33.4,5.6,12.3,0.453,2.3,5.8,0.402,3.2,6.5,0.497,0.547,3.6,4.0,0.899,3.2,4.1,7.4,1.2,1.6,0.3,1.9,2.5,17.0,Unknown,Summit,SR,G,30,29,1001,23.4,0.6,0.472,0.322,483,11.6,15.1,13.3,8.0,2.9,1.1,11.8,24.7,3.4,1.7,5.1,0.203,3.6,-0.1,3.5,Unknown,jamar-brown-2,2
2024-25,Mississippi State,SEC,JR,G,7.0,4.0,19.0,2.0,5.4,0.368,0.3,1.4,0.2,1.7,4.0,0.429,0.395,2.0,2.9,0.7,0.0,1.3,1.3,2.6,1.1,0.0,0.7,1.3,6.3,Unknown,SEC,JR,G,7.0,4.0,133.0,13.7,0.463,0.263,0.526,47.0,0.0,7.6,3.7,22.5,3.5,0.0,9.5,19.2,0.2,0.1,0.3,0.097,-2.1,2.2,0.2,Unknown,kanye-clary-1,4
2024-25,Florida State,ACC,SO,F,29,28,25.0,2.8,5.9,0.477,1.0,2.4,0.414,1.8,3.5,0.52,0.561,1.3,1.7,0.78,1.2,4.0,5.2,0.8,1.0,1.5,1.4,1.6,8.0,Unknown,ACC,SO,F,29,28,724,16.2,0.593,0.407,0.291,219,5.7,18.0,11.9,6.2,2.3,7.1,17.7,16.4,0.8,1.3,2.1,0.119,1.4,3.2,4.6,Unknown,taylor-bol-bowen-1,2
2024-25,Norfolk State,MEAC,JR,G,35.0,35.0,31.2,6.6,12.1,0.545,0.8,2.0,0.394,5.8,10.0,0.575,0.578,4.1,5.1,0.815,0.6,3.1,3.7,3.0,1.3,0.3,1.6,1.9,18.1,Unknown,MEAC,JR,G,35.0,35.0,1093.0,25.3,0.625,0.168,0.422,589.0,2.5,11.1,7.1,20.2,2.4,1.0,9.8,26.1,4.3,1.7,6.0,0.219,4.2,-0.4,3.8,Unknown,brian-moore-jr-1,2
2024-25,Iowa,Big Ten,SO,F,33,2,22.4,3.2,6.5,0.488,1.7,4.2,0.4,1.5,2.2,0.658,0.62,0.8,1.3,0.636,0.8,2.1,2.9,1.3,0.6,0.2,0.4,1.4,8.8,Unknown,Big Ten,SO,F,33,2,738,16.8,0.624,0.657,0.207,267,4.3,10.7,7.5,9.4,1.4,1.1,5.6,16.8,1.9,0.4,2.3,0.123,5.2,0.0,5.2,Unknown,pryce-sandfort-1,2
2024-25,Marist,MAAC,SO,G,30,30,34.5,5.9,13.1,0.448,2.7,6.9,0.393,3.2,6.2,0.508,0.551,1.4,1.9,0.768,0.4,3.2,3.6,2.3,0.7,0.2,1.7,1.2,15.9,Unknown,MAAC,SO,G,30,30,1034,16.7,0.567,0.524,0.142,417,1.3,10.9,6.1,15.1,1.3,0.6,10.8,24.6,1.9,1.6,3.5,0.135,1.3,-1.4,-0.2,Unknown,josh-pascarelli-1,2
2024-25,Bryant,AEC,JR,F,33.0,33.0,32.8,5.2,10.9,0.476,1.3,3.4,0.375,3.9,7.5,0.522,0.535,1.6,2.4,0.658,2.3,4.5,6.8,2.7,1.3,0.5,2.1,1.6,13.3,Unknown,AEC,JR,F,33.0,33.0,1082.0,17.6,0.55,0.31,0.219,444.0,7.4,14.0,10.7,13.9,2.2,1.6,14.8,20.0,1.9,1.8,3.7,0.136,0.7,0.3,0.9,Unknown,barry-evans-1,2
