Season,Team,Conf_x,Class_x,Pos_x,G_x,GS_x,MP_x,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards_x,Conf_y,Class_y,Pos_y,G_y,GS_y,MP_y,PER,TS%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/40,OBPM,DBPM,BPM,Awards_y,player_id,previous_school
2023-24,Missouri,SEC,JR,G,32.0,25.0,27.3,4.8,9.7,0.495,1.1,2.8,0.385,3.7,6.9,0.541,0.551,2.8,3.0,0.926,0.8,2.2,3.0,1.3,0.8,0.2,1.7,2.0,13.5,Unknown,SEC,JR,G,32.0,25.0,874.0,18.4,0.605,0.293,0.305,389.0,3.2,9.6,6.4,10.9,1.6,0.8,13.0,24.2,2.1,0.2,2.3,0.105,3.4,-0.9,2.4,Unknown,tamar-bates-1,Indiana
2024-25,Missouri,SEC,SR,G,34.0,34.0,26.0,4.6,9.0,0.508,1.5,3.9,0.397,3.1,5.2,0.591,0.593,2.6,2.7,0.946,0.7,1.9,2.6,1.0,1.3,0.1,1.3,1.8,13.3,Unknown,SEC,SR,G,34.0,34.0,883.0,20.4,0.643,0.427,0.3,392.0,3.2,8.8,6.1,7.5,2.9,0.6,11.1,22.1,2.7,0.9,3.7,0.167,5.8,2.0,7.8,Unknown,tamar-bates-1,Missouri
2023-24,Pacific,WCC,FR,G,28.0,2.0,12.3,0.7,2.0,0.339,0.1,0.8,0.182,0.5,1.2,0.441,0.375,0.9,1.5,0.558,0.1,1.1,1.3,1.4,0.5,0.0,1.1,1.6,2.4,Unknown,WCC,FR,G,28.0,2.0,344.0,4.7,0.432,0.393,0.768,80.0,1.4,11.7,6.3,21.8,2.5,0.3,29.5,16.6,-0.4,0.1,-0.3,-0.04,-7.9,-2.0,-9.9,Unknown,tan-yildizoglu-1,
2024-25,VMI,Southern,SO,G,32.0,31.0,29.2,3.2,8.1,0.388,0.9,3.7,0.252,2.2,4.4,0.504,0.446,1.1,1.4,0.739,0.4,2.9,3.3,3.9,1.0,0.0,2.2,1.8,8.3,Unknown,Southern,SO,G,32.0,31.0,933.0,10.1,0.472,0.458,0.177,302.0,1.5,11.3,6.4,26.5,1.9,0.1,19.9,19.1,0.2,0.9,1.1,0.047,-4.9,-2.9,-7.8,Unknown,tan-yildizoglu-1,Pacific
2023-24,LIU,NEC,JR,G,29.0,24.0,32.3,4.2,11.3,0.376,2.1,6.4,0.33,2.1,4.9,0.437,0.469,1.4,1.7,0.833,0.5,3.4,3.9,1.1,0.8,0.6,1.7,1.9,12.0,Unknown,NEC,JR,G,29.0,24.0,936.0,10.3,0.496,0.566,0.147,306.0,1.6,11.8,6.6,7.0,1.3,1.9,12.3,21.1,0.1,0.8,0.9,0.039,-1.6,-2.5,-4.1,Unknown,tana-kopa-1,
2024-25,Canisius,MAAC,SR,G,31.0,29.0,35.4,4.4,10.3,0.425,3.1,7.5,0.42,1.2,2.8,0.437,0.577,1.4,1.6,0.843,0.5,2.8,3.3,1.2,1.3,0.6,1.1,2.2,13.2,Unknown,MAAC,SR,G,31.0,29.0,1097.0,15.1,0.599,0.726,0.16,366.0,1.7,10.3,5.9,7.3,2.1,1.9,9.3,19.1,1.8,0.0,1.7,0.063,1.6,-3.5,-1.9,Unknown,tana-kopa-1,LIU
2021-22,Stony Brook,AEC,SO,G,2.0,0.0,2.0,0.0,0.0,Unknown,0.0,0.0,Unknown,0.0,0.0,Unknown,Unknown,0.0,0.0,Unknown,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,AEC,SO,G,2.0,0.0,4.0,4.1,Unknown,Unknown,Unknown,0.0,0.0,28.3,14.1,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.032,-5.9,0.8,-5.0,Unknown,tanahj-pettway-1,
2022-23,Stony Brook,CAA,SR,G,33.0,8.0,25.8,2.5,6.0,0.419,0.8,2.8,0.283,1.7,3.2,0.538,0.485,1.3,1.8,0.705,0.5,2.6,3.1,0.8,1.2,0.2,1.0,1.8,7.1,Unknown,CAA,SR,G,33.0,8.0,852.0,11.7,0.518,0.465,0.308,216.0,2.1,11.4,7.0,6.8,2.7,1.0,12.4,16.7,0.5,0.9,1.5,0.069,-3.7,0.2,-3.5,Unknown,tanahj-pettway-1,Stony Brook
2023-24,New Mexico State,CUSA,SR,G,22.0,0.0,14.2,1.8,4.5,0.408,0.7,2.3,0.294,1.1,2.1,0.532,0.485,0.8,1.3,0.643,0.5,1.1,1.5,0.5,0.5,0.0,0.4,1.7,5.1,Unknown,CUSA,SR,G,22.0,0.0,312.0,12.2,0.508,0.52,0.286,105.0,3.8,9.0,6.4,7.5,2.2,0.0,7.5,20.0,0.4,0.3,0.7,0.086,-1.7,-0.2,-1.9,Unknown,tanahj-pettway-1,Stony Brook
2024-25,Prairie View A&M,SWAC,SR,G,30.0,30.0,31.2,6.0,13.5,0.441,1.7,5.2,0.329,4.3,8.4,0.51,0.504,3.4,5.0,0.685,1.3,2.2,3.4,1.2,1.2,0.1,2.8,2.3,17.0,Unknown,SWAC,SR,G,30.0,30.0,936.0,15.1,0.536,0.382,0.367,463.0,4.5,8.9,6.6,8.3,2.1,0.2,14.8,29.8,0.6,0.1,0.8,0.032,-0.9,-5.3,-6.2,Unknown,tanahj-pettway-1,New Mexico State
2020-21,Idaho,Big Sky,FR,F,22.0,3.0,17.0,1.8,3.8,0.482,0.0,0.1,0.5,1.8,3.7,0.481,0.488,1.1,1.7,0.649,1.5,2.7,4.3,0.3,0.4,0.6,1.0,2.4,4.8,Unknown,Big Sky,FR,F,22.0,3.0,373.0,13.7,0.522,0.024,0.446,110.0,11.7,19.9,15.9,4.2,1.4,4.2,18.6,17.8,0.3,0.2,0.5,0.051,-3.4,-2.1,-5.5,Unknown,tanner-christensen-1,
2021-22,Idaho,Big Sky,SO,F,28.0,27.0,21.3,3.6,6.4,0.573,0.0,0.1,0.0,3.6,6.3,0.58,0.573,1.3,2.2,0.565,1.6,4.8,6.4,1.1,0.1,0.4,1.6,3.7,8.5,Unknown,Big Sky,SO,F,28.0,27.0,595.0,16.5,0.576,0.011,0.348,239.0,8.6,26.1,17.4,11.1,0.4,1.8,17.5,21.3,1.0,0.4,1.4,0.092,-2.4,-2.2,-4.6,Unknown,tanner-christensen-1,Idaho
2022-23,Utah Tech,WAC,JR,F,32.0,32.0,24.9,3.7,6.5,0.567,0.3,0.8,0.333,3.4,5.7,0.602,0.589,1.8,3.3,0.542,2.0,5.0,7.0,1.6,0.5,0.8,1.9,3.1,9.5,Unknown,WAC,JR,F,32.0,32.0,798.0,17.7,0.585,0.13,0.514,312.0,9.6,24.4,17.0,13.5,1.1,3.6,19.3,20.0,1.4,1.2,2.6,0.131,1.0,0.4,1.4,Unknown,tanner-christensen-1,Idaho
2023-24,Utah Tech,WAC,SR,F,31.0,31.0,30.3,4.3,7.6,0.564,0.2,1.1,0.176,4.1,6.5,0.629,0.576,2.7,4.5,0.6,2.1,4.6,6.8,2.0,0.5,1.5,2.2,3.8,11.5,Unknown,WAC,SR,F,31.0,31.0,938.0,16.8,0.588,0.144,0.593,361.0,8.1,17.2,12.7,13.9,0.9,5.6,18.4,19.4,1.5,1.1,2.6,0.11,0.1,0.3,0.4,Unknown,tanner-christensen-1,Utah Tech
2024-25,Hawaii,Big West,SR,F,31.0,31.0,25.1,3.7,6.2,0.599,0.2,0.5,0.429,3.5,5.7,0.612,0.615,3.2,4.6,0.681,2.6,4.4,6.9,1.2,0.2,0.8,1.8,3.0,10.8,Unknown,Big West,SR,F,31.0,31.0,777.0,20.8,0.641,0.073,0.75,337.0,13.1,20.6,17.0,10.3,0.5,3.2,17.7,21.3,2.1,1.1,3.2,0.163,1.7,0.1,1.9,Unknown,tanner-christensen-1,Utah Tech
2022-23,Brigham Young,WCC,FR,G,6.0,0.0,8.5,1.3,3.0,0.444,0.7,2.0,0.333,0.7,1.0,0.667,0.556,0.2,0.8,0.2,0.3,0.7,1.0,0.2,0.2,0.0,0.3,1.0,3.5,Unknown,WCC,FR,G,6.0,0.0,51.0,11.1,0.515,0.667,0.278,18.0,4.6,9.1,6.8,3.8,1.1,0.0,8.9,21.4,0.0,0.1,0.1,0.084,-10.2,-1.6,-11.8,Unknown,tanner-toolson-1,
2023-24,Utah Valley,WAC,FR,G,32.0,31.0,27.8,3.1,8.6,0.359,1.5,5.1,0.296,1.6,3.6,0.447,0.446,1.8,2.7,0.667,0.7,3.1,3.8,1.6,1.1,0.3,1.5,2.0,9.5,Unknown,WAC,FR,G,32.0,31.0,888.0,10.9,0.479,0.587,0.315,284.0,2.7,12.4,7.5,11.3,2.2,1.2,13.1,20.8,0.2,1.6,1.7,0.078,-2.0,0.8,-1.2,Unknown,tanner-toolson-1,Brigham Young
2024-25,Utah Valley,WAC,SO,G,34.0,34.0,28.9,4.6,10.1,0.453,1.9,5.6,0.349,2.6,4.5,0.582,0.55,2.2,2.8,0.792,1.1,2.9,4.0,1.6,1.1,0.3,1.3,1.3,13.3,Unknown,WAC,SO,G,34.0,34.0,982.0,18.4,0.583,0.553,0.281,408.0,4.6,10.7,7.8,11.2,2.2,0.9,10.0,21.9,2.3,1.8,4.0,0.164,2.8,0.5,3.3,Unknown,tanner-toolson-1,Utah Valley
2020-21,Wake Forest,ACC,FR,F,2.0,0.0,12.5,4.0,4.5,0.889,0.0,0.0,Unknown,4.0,4.5,0.889,0.889,3.0,3.0,1.0,2.5,0.0,2.5,0.5,0.5,0.0,1.0,3.0,11.0,Unknown,ACC,FR,F,2.0,0.0,25.0,50.8,0.928,0.0,0.667,17.0,23.1,0.0,12.1,16.3,2.4,0.0,14.4,29.0,0.2,0.0,0.2,0.385,7.5,0.0,7.5,Unknown,tariq-ingraham-1,
2021-22,Wake Forest,ACC,SO,F,1.0,0.0,4.0,0.0,0.0,Unknown,0.0,0.0,Unknown,0.0,0.0,Unknown,Unknown,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,ACC,SO,F,1.0,0.0,4.0,0.0,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.023,-2.9,-2.5,-5.5,Unknown,tariq-ingraham-1,Wake Forest
2022-23,Rider,MAAC,JR,F,30.0,16.0,13.2,2.4,4.1,0.585,0.0,0.0,Unknown,2.4,4.1,0.585,0.585,1.6,2.2,0.727,1.1,2.4,3.5,0.5,0.1,0.4,1.1,1.7,6.4,Unknown,MAAC,JR,F,30.0,16.0,395.0,23.0,0.622,0.0,0.537,181.0,10.2,21.4,15.9,8.1,0.6,3.7,17.2,24.6,1.1,0.6,1.7,0.172,1.3,-1.0,0.4,Unknown,tariq-ingraham-1,Wake Forest
2023-24,Rider,MAAC,SR,F,32.0,32.0,23.4,3.4,7.0,0.489,0.0,0.0,0.0,3.4,7.0,0.491,0.489,2.4,3.3,0.72,2.1,4.3,6.5,0.9,0.4,0.9,1.4,2.7,9.3,Unknown,MAAC,SR,F,32.0,32.0,748.0,17.7,0.538,0.004,0.476,296.0,10.4,20.4,15.5,8.0,1.0,4.3,14.3,21.4,1.2,1.1,2.3,0.125,-0.9,-0.9,-1.7,Unknown,tariq-ingraham-1,Rider
2024-25,Rider,MAAC,SR,F,33.0,33.0,26.8,4.1,7.6,0.542,0.0,0.2,0.0,4.1,7.4,0.555,0.542,2.7,3.9,0.685,2.8,4.2,7.0,1.5,0.3,0.9,1.6,2.4,10.9,Unknown,MAAC,SR,F,33.0,33.0,886.0,20.4,0.577,0.024,0.518,366.0,12.0,19.0,15.4,11.9,0.7,4.0,14.7,21.6,2.0,0.8,2.8,0.126,0.3,-2.2,-1.9,Unknown,tariq-ingraham-1,Rider
2022-23,Michigan,Big Ten,FR,F,34.0,0.0,12.6,1.3,2.6,0.517,0.0,0.0,Unknown,1.3,2.6,0.517,0.517,0.8,1.9,0.4,1.5,2.4,3.9,0.1,0.5,0.9,1.0,1.9,3.4,Unknown,Big Ten,FR,F,34.0,0.0,427.0,15.1,0.492,0.0,0.747,131.0,14.5,20.4,17.6,1.3,2.4,7.3,22.4,18.7,0.1,0.9,1.0,0.094,-2.4,3.2,0.8,Unknown,tarris-reed-jr-1,
2023-24,Michigan,Big Ten,SO,F,32.0,31.0,26.6,3.5,6.7,0.519,0.0,0.1,0.333,3.4,6.6,0.521,0.521,2.0,3.5,0.586,2.5,4.7,7.2,0.6,0.5,1.4,2.2,2.6,9.0,Unknown,Big Ten,SO,F,32.0,31.0,850.0,15.2,0.54,0.014,0.519,292.0,11.1,19.9,15.6,4.4,1.2,5.2,21.0,20.0,0.5,0.7,1.2,0.057,-0.6,1.1,0.4,Unknown,tarris-reed-jr-1,Michigan
2024-25,Connecticut,Big East,JR,F,35.0,1.0,19.9,3.9,5.8,0.67,0.0,0.0,Unknown,3.9,5.8,0.67,0.67,1.9,2.9,0.644,2.7,4.6,7.3,1.0,0.7,1.6,1.2,2.7,9.6,Unknown,Big East,JR,F,35.0,1.0,697.0,30.1,0.671,0.0,0.498,325.0,17.5,27.4,22.7,10.8,2.0,9.0,14.3,22.2,2.6,1.6,4.2,0.241,5.7,3.9,9.6,Unknown,tarris-reed-jr-1,Michigan
2020-21,TCU,Big 12,FR,G,26.0,5.0,17.6,1.7,4.0,0.413,0.7,1.8,0.383,1.0,2.2,0.439,0.5,0.5,0.9,0.565,0.3,1.2,1.5,1.3,0.5,0.2,1.3,1.6,4.5,Unknown,Big 12,FR,G,26.0,5.0,457.0,8.4,0.509,0.452,0.221,117.0,1.8,8.0,5.0,14.8,1.8,1.1,22.8,16.9,0.0,0.3,0.3,0.03,-1.7,0.7,-1.0,Unknown,taryn-todd-1,
2021-22,New Mexico,MWC,SO,G,29.0,13.0,15.0,1.3,3.4,0.39,0.2,1.0,0.241,1.1,2.4,0.451,0.425,1.3,1.7,0.755,0.7,1.5,2.2,0.7,0.8,0.5,0.7,1.9,4.2,Unknown,MWC,SO,G,29.0,13.0,435.0,13.0,0.495,0.29,0.49,129.0,5.1,11.6,8.3,8.7,2.8,3.6,14.0,16.4,0.4,0.5,0.9,0.085,-0.2,1.8,1.5,Unknown,taryn-todd-1,TCU
2023-24,Arkansas State,Sun Belt,SO,G,37.0,19.0,25.9,4.9,11.6,0.42,1.3,3.9,0.338,3.5,7.7,0.461,0.477,1.7,2.4,0.719,0.3,3.1,3.4,2.4,1.0,0.5,1.9,2.5,12.8,Unknown,Sun Belt,SO,G,37.0,19.0,957.0,15.5,0.502,0.338,0.207,439.0,1.2,13.5,7.1,18.8,2.2,1.6,12.9,27.2,1.2,0.8,1.9,0.081,-0.2,-0.2,-0.3,Unknown,taryn-todd-1,New Mexico
2024-25,Arkansas State,Sun Belt,SR,G,36.0,36.0,29.9,5.3,13.7,0.39,1.7,5.1,0.324,3.7,8.5,0.43,0.451,2.4,3.7,0.649,0.9,3.6,4.5,3.3,1.2,0.7,1.9,2.3,14.8,Unknown,Sun Belt,SR,G,36.0,36.0,1077.0,16.5,0.478,0.376,0.272,521.0,2.9,12.4,7.7,22.0,2.3,2.3,11.0,27.6,1.4,2.0,3.3,0.124,1.3,1.3,2.6,Unknown,taryn-todd-1,Arkansas State
2021-22,Stetson,A-Sun,FR,G,22.0,0.0,5.7,0.4,1.0,0.348,0.0,0.3,0.167,0.3,0.8,0.412,0.37,0.0,0.1,0.0,0.1,0.2,0.3,0.5,0.5,0.0,0.4,0.4,0.8,Unknown,A-Sun,FR,G,22.0,0.0,125.0,7.1,0.348,0.261,0.13,21.0,1.8,4.8,3.3,15.6,5.7,0.9,24.7,13.3,-0.1,0.2,0.0,0.009,-7.4,-1.6,-9.1,Unknown,tasos-cook-1,
2023-24,Campbell,CAA,JR,G,30.0,12.0,14.4,1.4,2.8,0.506,0.2,0.6,0.278,1.2,2.2,0.569,0.536,0.8,1.2,0.657,0.3,0.8,1.1,0.8,0.4,0.0,0.8,1.1,3.7,Unknown,CAA,JR,G,30.0,12.0,433.0,9.2,0.562,0.217,0.422,112.0,2.7,6.5,4.7,10.5,1.7,0.0,20.1,15.5,0.3,0.3,0.6,0.051,-5.5,-1.7,-7.2,Unknown,tasos-cook-1,Stetson
2024-25,Campbell,CAA,SR,G,32.0,7.0,18.4,1.7,3.9,0.437,0.4,1.1,0.371,1.3,2.8,0.462,0.488,1.0,1.4,0.733,0.4,1.6,2.0,1.2,0.6,0.2,0.7,1.5,4.9,Unknown,CAA,SR,G,32.0,7.0,588.0,11.1,0.529,0.278,0.357,159.0,2.6,10.5,6.5,12.7,1.8,1.0,13.0,15.4,0.6,0.9,1.4,0.096,-3.3,-0.3,-3.6,Unknown,tasos-cook-1,Campbell
2022-23,Wofford,Southern,SO,G,1.0,0.0,7.0,4.0,5.0,0.8,0.0,1.0,0.0,4.0,4.0,1.0,0.8,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,8.0,Unknown,Southern,SO,G,1.0,0.0,7.0,47.7,0.731,0.2,0.2,5.0,0.0,18.0,9.1,100.0,0.0,0.0,15.4,48.8,0.0,0.0,0.0,0.155,Unknown,Unknown,Unknown,Unknown,tauris-watson-1,
2024-25,West Georgia,A-Sun,JR,G,28.0,10.0,16.3,2.2,4.8,0.459,0.7,2.3,0.313,1.5,2.5,0.594,0.534,1.0,1.6,0.622,0.1,1.0,1.2,0.8,0.4,0.0,0.7,1.2,6.1,Unknown,A-Sun,JR,G,28.0,10.0,455.0,11.6,0.551,0.481,0.338,149.0,1.0,7.8,4.2,9.0,1.4,0.3,11.0,19.3,0.5,0.1,0.5,0.046,-3.2,-2.8,-6.0,Unknown,tauris-watson-1,Wofford
2022-23,Colorado State,MWC,FR,G,28.0,2.0,20.6,1.8,3.6,0.485,0.4,1.1,0.313,1.4,2.5,0.565,0.535,0.6,0.9,0.692,0.8,2.8,3.5,2.4,1.0,0.1,1.5,2.6,4.5,Unknown,MWC,FR,G,28.0,2.0,577.0,12.2,0.556,0.317,0.257,159.0,4.9,15.9,10.8,20.4,3.0,0.9,27.5,15.0,0.5,0.7,1.2,0.081,-1.8,2.0,0.2,Unknown,taviontae-jackson-1,
2023-24,Colorado State,MWC,SO,G,22.0,2.0,8.0,0.6,1.1,0.52,0.2,0.4,0.556,0.4,0.7,0.5,0.62,0.5,0.6,0.857,0.3,1.1,1.5,0.7,0.4,0.1,0.5,1.3,2.0,Unknown,MWC,SO,G,22.0,2.0,177.0,14.0,0.679,0.36,0.56,48.0,5.1,16.3,11.0,14.1,3.0,1.8,24.0,12.6,0.3,0.4,0.7,0.15,-3.9,3.3,-0.6,Unknown,taviontae-jackson-1,Colorado State
2024-25,Southern Utah,WAC,JR,G,19.0,18.0,27.6,3.5,7.7,0.459,0.8,2.7,0.288,2.7,4.9,0.553,0.51,2.3,3.4,0.662,0.8,2.7,3.5,2.9,1.4,0.2,2.7,2.5,10.1,Unknown,WAC,JR,G,19.0,18.0,524.0,13.0,0.543,0.356,0.445,196.0,3.2,10.3,6.9,21.7,2.9,0.5,22.7,21.4,0.2,0.8,1.0,0.076,-2.2,0.3,-1.9,Unknown,taviontae-jackson-1,Colorado State
2021-22,East Carolina,AAC,FR,F,4.0,0.0,1.5,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown,0.3,0.3,0.5,0.3,0.0,0.0,0.5,0.0,0.0,Unknown,AAC,FR,F,4.0,0.0,6.0,-11.1,0.0,1.0,0.0,1.0,18.6,19.1,18.8,28.8,0.0,0.0,66.7,25.3,-0.1,0.0,0.0,-0.308,-13.5,-5.2,-18.7,Unknown,tay-mosher-1,
2022-23,Bryant,AEC,SO,F,10.0,0.0,6.2,0.6,2.0,0.3,0.3,1.6,0.188,0.3,0.4,0.75,0.375,0.2,0.2,1.0,0.0,1.1,1.1,0.1,0.2,0.0,0.2,0.3,1.7,Unknown,AEC,SO,F,10.0,0.0,62.0,6.7,0.406,0.8,0.1,15.0,0.0,18.7,9.7,2.7,1.8,0.0,8.7,17.8,0.0,0.1,0.1,0.042,-8.7,-2.2,-10.9,Unknown,tay-mosher-1,East Carolina
2024-25,Texas A&MâCommerce,Southland,JR,F,30.0,17.0,16.8,2.0,5.1,0.39,0.9,3.1,0.283,1.1,2.1,0.548,0.474,0.5,0.7,0.636,0.4,2.4,2.7,0.6,0.6,0.2,1.3,1.4,5.3,Unknown,Southland,JR,F,30.0,17.0,505.0,7.9,0.486,0.597,0.143,141.0,2.5,17.4,9.7,7.9,2.0,1.1,19.6,20.9,-0.4,0.5,0.0,0.001,-5.1,-1.8,-7.0,Unknown,tay-mosher-1,Bryant
2022-23,Eastern Kentucky,A-Sun,FR,G,37.0,37.0,26.6,2.9,8.0,0.358,1.0,3.1,0.319,1.9,4.9,0.383,0.421,1.3,1.9,0.662,0.4,1.9,2.3,3.6,1.2,0.1,2.1,2.3,8.0,Unknown,A-Sun,FR,G,37.0,37.0,983.0,9.8,0.449,0.392,0.24,329.0,1.6,7.9,4.6,21.9,2.4,0.3,19.1,19.4,0.3,1.1,1.5,0.06,-3.9,-0.4,-4.4,Unknown,tayshawn-comer-1,
2023-24,Eastern Kentucky,A-Sun,SO,G,31.0,29.0,25.5,2.8,7.1,0.389,1.0,2.7,0.365,1.8,4.4,0.404,0.459,1.3,2.0,0.635,0.5,2.0,2.5,3.0,0.8,0.1,1.8,2.4,7.8,Unknown,A-Sun,SO,G,31.0,29.0,792.0,9.8,0.484,0.385,0.285,260.0,2.0,8.0,5.0,18.5,1.8,0.4,18.5,18.3,0.5,0.6,1.1,0.053,-4.0,-1.5,-5.6,Unknown,tayshawn-comer-1,Eastern Kentucky
2024-25,Evansville,MVC,JR,G,32.0,32.0,36.0,5.2,13.3,0.386,1.5,4.9,0.304,3.7,8.4,0.435,0.443,4.4,5.6,0.787,0.3,3.4,3.7,4.1,1.2,0.2,3.3,2.0,16.2,Unknown,MVC,JR,G,32.0,32.0,1151.0,13.9,0.506,0.37,0.417,525.0,0.9,10.6,5.9,25.2,2.0,0.5,17.0,28.7,0.4,1.2,1.7,0.057,-1.3,-1.1,-2.4,Unknown,tayshawn-comer-1,Eastern Kentucky
2023-24,Texas A&MâCorpus Christi,Southland,JR,G,27.0,1.0,19.3,2.1,6.0,0.358,1.0,2.8,0.368,1.1,3.2,0.349,0.444,1.2,1.7,0.702,0.5,2.1,2.6,1.0,1.4,0.2,1.3,2.7,6.6,Unknown,Southland,JR,G,27.0,1.0,522.0,10.7,0.48,0.469,0.29,164.0,2.6,12.5,7.3,9.7,4.0,1.4,16.0,20.1,0.1,1.3,1.4,0.108,-3.7,2.8,-0.9,Unknown,tedrick-washington-1,
2024-25,Southeast Missouri State,OVC,SR,G,32.0,32.0,32.4,5.0,13.0,0.386,1.8,6.3,0.289,3.2,6.7,0.477,0.455,2.1,2.7,0.767,0.6,4.8,5.4,2.5,2.0,0.4,1.8,2.3,13.9,Unknown,OVC,SR,G,32.0,32.0,1037.0,15.8,0.487,0.484,0.207,430.0,2.3,17.7,10.0,14.6,3.5,1.4,11.3,25.5,0.6,2.5,3.1,0.12,-1.4,0.5,-0.9,Unknown,tedrick-washington-1,Texas A&MâCorpus Christi
2020-21,La Salle,A-10,FR,C,11.0,0.0,8.3,0.5,1.1,0.417,0.0,0.0,Unknown,0.5,1.1,0.417,0.417,0.0,0.0,Unknown,0.8,1.4,2.2,0.5,0.1,0.5,0.5,1.4,0.9,Unknown,A-10,FR,C,11.0,0.0,91.0,7.9,0.417,0.0,0.0,16.0,11.4,19.8,15.5,9.6,0.6,6.2,33.3,10.0,0.0,0.1,0.1,0.032,-6.5,0.7,-5.8,Unknown,tegra-izay-1,
2021-22,La Salle,A-10,SO,C,3.0,0.0,7.3,0.7,1.3,0.5,0.0,0.0,Unknown,0.7,1.3,0.5,0.5,0.0,0.0,Unknown,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.3,Unknown,A-10,SO,C,3.0,0.0,22.0,8.9,0.5,0.0,0.0,5.0,14.7,15.6,15.2,0.0,0.0,0.0,0.0,9.2,0.0,0.0,0.1,0.099,-3.6,-1.2,-4.8,Unknown,tegra-izay-1,La Salle
2023-24,Southern Mississippi,Sun Belt,JR,C,31.0,13.0,15.9,1.6,2.7,0.588,0.0,0.0,Unknown,1.6,2.7,0.588,0.588,0.8,1.6,0.51,1.4,2.8,4.3,0.3,0.2,0.9,1.1,1.7,4.1,Unknown,Sun Belt,JR,C,31.0,13.0,494.0,13.3,0.577,0.0,0.6,129.0,9.8,19.3,14.6,3.2,0.7,6.1,23.2,14.4,0.3,0.8,1.1,0.088,-2.2,-0.1,-2.3,Unknown,tegra-izay-1,La Salle
2024-25,Southern Mississippi,Sun Belt,SR,C,4.0,0.0,9.5,1.3,1.5,0.833,0.0,0.0,Unknown,1.3,1.5,0.833,0.833,0.0,0.0,Unknown,0.8,2.0,2.8,0.3,0.5,1.0,0.3,1.3,2.5,Unknown,Sun Belt,SR,C,4.0,0.0,38.0,22.0,0.833,0.0,0.0,9.0,8.7,22.3,15.6,5.2,2.9,11.1,14.3,9.0,0.1,0.1,0.2,0.178,-5.2,2.7,-2.5,Unknown,tegra-izay-1,Southern Mississippi
2020-21,California Baptist,WAC,FR,F,15.0,0.0,7.3,0.7,2.1,0.355,0.3,0.9,0.286,0.5,1.1,0.412,0.419,0.5,0.8,0.583,0.5,1.7,2.1,0.4,0.2,0.1,0.7,0.9,2.2,Unknown,WAC,FR,F,15.0,0.0,109.0,9.3,0.45,0.452,0.387,35.0,7.8,25.1,16.9,9.4,1.5,0.9,21.4,21.3,0.0,0.2,0.1,0.052,-6.1,-1.9,-8.0,Unknown,tejon-sawyer-1,
2021-22,California Baptist,WAC,SO,F,17.0,0.0,6.8,1.4,2.3,0.615,0.1,0.6,0.182,1.3,1.6,0.786,0.641,0.9,1.2,0.8,0.8,1.5,2.4,0.6,0.2,0.1,0.9,1.1,3.9,Unknown,WAC,SO,F,17.0,0.0,115.0,25.4,0.68,0.282,0.513,63.0,14.0,24.7,19.5,21.7,1.5,0.9,24.8,28.3,0.3,0.2,0.6,0.202,-2.4,0.5,-1.8,Unknown,tejon-sawyer-1,California Baptist
2023-24,Montana,Big Sky,JR,F,36.0,2.0,16.2,3.4,5.9,0.57,0.3,1.1,0.263,3.1,4.9,0.636,0.593,1.5,1.9,0.791,0.9,2.2,3.1,0.8,0.2,0.4,1.1,2.4,8.5,Unknown,Big Sky,JR,F,36.0,2.0,584.0,20.9,0.624,0.178,0.313,279.0,7.0,15.4,11.4,9.9,0.8,2.8,13.4,25.8,1.6,0.6,2.3,0.155,0.2,-1.0,-0.9,Unknown,tejon-sawyer-1,California Baptist
2024-25,Montana,Big Sky,SR,F,34.0,33.0,23.9,3.5,6.1,0.577,0.6,1.5,0.404,2.9,4.6,0.635,0.627,1.7,2.3,0.731,1.0,3.1,4.1,1.3,0.5,0.6,1.4,2.2,9.4,Unknown,Big Sky,SR,F,34.0,33.0,814.0,17.6,0.649,0.25,0.375,308.0,5.3,15.3,10.6,10.3,1.3,2.7,15.8,19.1,1.8,0.9,2.7,0.132,1.1,-0.1,1.0,Unknown,tejon-sawyer-1,Montana
