Season,Team,Conf_x,Class_x,Pos_x,G_x,GS_x,MP_x,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards_x,Conf_y,Class_y,Pos_y,G_y,GS_y,MP_y,PER,TS%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/40,OBPM,DBPM,BPM,Awards_y,player_id,cluster,standard_player,player,new_team_x,new_university_name,new_team_name,before_Team,old_rank,old_netrtg,old_adjt,old_luck,old_sos,old_sos_ooc,new_rank,new_netrtg,new_adjt,new_luck,new_sos,new_sos_ooc,rank_change,netrtg_change,adjt_change,luck_change,sos_change,sos_ooc_change,Pos_C,Pos_F,Pos_G,Class_FR,Class_JR,Class_SO,Class_SR
2024-25,Chattanooga,Southern,JR,G,38.0,36.0,36.5,4.5,10.6,0.424,3.4,8.3,0.416,1.1,2.3,0.455,0.587,2.8,3.4,0.82,0.2,1.6,1.8,2.3,0.9,0.1,1.3,1.4,15.2,Unknown,Southern,JR,G,38.0,36.0,1386.0,15.4,0.623,0.782,0.318,512.0,0.7,5.2,3.1,11.0,1.5,0.3,9.9,19.7,3.3,1.0,4.2,0.122,2.8,-2.3,0.5,Unknown,honor-huff-1,2,honor huff,Honor Huff,West Virginia Mountaineers,West Virginia,Mountaineers,Chattanooga,94.0,7.14,66.8,0.072,-0.88,0.2,53.0,15.11,64.3,0.023,13.19,0.98,-41.0,7.97,-2.5,-0.048999999999999995,14.07,0.78,0,0,1,0,1,0,0
2024-25,Florida Atlantic,AAC,JR,F,34.0,14.0,22.1,4.6,8.8,0.523,0.8,2.0,0.388,3.8,6.8,0.563,0.567,2.3,3.0,0.755,1.7,3.5,5.2,1.6,0.8,1.0,1.3,2.0,12.2,Unknown,AAC,JR,F,34.0,14.0,752.0,24.8,0.599,0.225,0.342,390.0,8.8,17.2,13.1,14.5,2.0,4.7,11.3,25.8,2.3,1.1,3.4,0.181,5.2,1.6,6.7,Unknown,tre-carroll-1,3,tre carroll,Tre Carroll,Xavier Musketeers,Xavier,Musketeers,Florida Atlantic,116.0,4.13,69.0,-0.028,2.62,4.34,43.0,17.19,69.2,-0.016,10.29,-1.1,-73.0,13.060000000000002,0.20000000000000284,0.012,7.669999999999999,-5.4399999999999995,0,1,0,0,1,0,0
2024-25,Virginia,ACC,JR,F,29.0,26.0,26.8,3.5,8.4,0.42,1.1,3.3,0.347,2.4,5.1,0.466,0.488,2.2,2.7,0.833,1.0,4.0,5.0,0.8,0.5,0.3,1.3,2.1,10.4,Unknown,ACC,JR,F,29.0,26.0,776.0,14.4,0.539,0.391,0.321,275.0,5.0,18.8,12.1,6.4,1.2,1.2,11.7,23.9,0.8,0.8,1.5,0.079,0.6,-0.3,0.2,Unknown,elijah-saunders-1,2,elijah saunders,Elijah Saunders,Maryland Terrapins,Maryland,Terrapins,Virginia,106.0,5.02,61.3,0.016,8.44,0.81,10.0,27.07,69.6,-0.028,12.51,-10.46,-96.0,22.05,8.299999999999997,-0.044,4.07,-11.270000000000001,0,1,0,0,1,0,0
2024-25,South Alabama,Sun Belt,JR,G,32.0,31.0,32.8,5.8,12.8,0.457,1.2,3.9,0.31,4.6,8.8,0.523,0.505,2.2,2.9,0.763,1.9,5.3,7.2,2.2,0.9,0.3,1.7,1.1,15.1,Unknown,Sun Belt,JR,G,32.0,31.0,1051.0,20.1,0.534,0.308,0.227,466.0,6.9,17.9,12.6,15.0,1.8,1.7,10.6,26.1,2.1,2.0,4.1,0.155,2.5,-0.4,2.0,Unknown,barry-dunning-jr-1,2,barry dunning,Barry Dunning,Pittsburgh Panthers,Pittsburgh,Panthers,South Alabama,109.0,4.49,63.3,-0.042,-3.78,-2.59,63.0,13.5,66.5,-0.068,8.6,3.76,-46.0,9.01,3.200000000000003,-0.026000000000000002,12.379999999999999,6.35,0,0,1,0,1,0,0
2024-25,Samford,Southern,JR,F,33.0,31.0,19.8,5.3,10.3,0.513,1.8,4.4,0.397,3.5,5.8,0.601,0.599,1.7,2.2,0.803,1.3,2.7,4.0,1.1,0.8,0.9,1.4,2.0,14.0,Unknown,Southern,JR,F,33.0,31.0,653.0,27.6,0.621,0.431,0.209,391.0,7.2,16.0,11.4,11.9,2.4,5.7,10.8,30.1,2.4,1.0,3.4,0.207,6.3,-0.2,6.1,Unknown,jaden-brownell-1,2,jaden brownell,Jaden Brownell,USC Trojans,USC,Trojans,Samford,118.0,4.03,71.1,0.019,-1.91,-0.26,57.0,14.39,68.6,-0.057,12.67,-1.97,-61.0,10.36,-2.5,-0.076,14.58,-1.71,0,1,0,0,1,0,0
2024-25,UCLA,Big Ten,SO,C,33.0,1.0,13.1,2.6,4.4,0.59,0.0,0.0,0.0,2.6,4.4,0.59,0.59,1.2,2.2,0.577,1.8,2.2,4.0,1.0,0.2,1.6,0.8,1.4,6.4,Unknown,Big Ten,SO,C,33.0,1.0,431.0,28.8,0.594,0.0,0.493,216.0,16.9,21.8,19.3,16.7,0.8,17.2,13.6,24.8,1.4,1.0,2.4,0.222,5.8,5.7,11.4,Unknown,aday-mara-2,3,aday mara,Aday Mara,Michigan Wolverines,Michigan,Wolverines,UCLA,20.0,23.46,65.0,-0.019,14.09,-5.15,21.0,23.45,70.1,0.072,16.57,3.95,1.0,-0.010000000000001563,5.099999999999994,0.091,2.4800000000000004,9.100000000000001,1,0,0,0,0,1,0
2024-25,Virginia Tech,ACC,SO,G,18.0,0.0,15.1,1.5,4.0,0.375,0.8,1.8,0.424,0.7,2.2,0.333,0.472,0.3,0.6,0.545,0.2,1.8,2.1,1.8,0.2,0.1,0.9,0.8,4.1,Unknown,ACC,SO,G,18.0,0.0,272.0,9.8,0.479,0.458,0.153,82.0,1.8,15.0,8.4,23.2,0.9,0.4,18.0,18.2,0.1,0.2,0.3,0.046,-0.5,-0.6,-1.2,Unknown,rodney-brown-jr-1,4,rodney brown,Rodney Brown,Loyola Marymount Lions,Loyola Marymount,Lions,Virginia Tech,164.0,-0.02,65.3,0.03,6.8,-1.29,155.0,0.39,67.4,0.062,2.47,-0.41,-9.0,0.41000000000000003,2.1000000000000085,0.032,-4.33,0.8800000000000001,0,0,1,0,0,1,0
2024-25,Wofford,Southern,JR,G,34.0,34.0,27.1,3.0,6.1,0.49,1.7,3.7,0.456,1.3,2.4,0.543,0.629,2.0,2.6,0.761,0.8,2.8,3.5,1.7,1.2,0.0,0.9,2.7,9.6,Unknown,Southern,JR,G,34.0,34.0,923.0,17.3,0.658,0.607,0.427,300.0,3.2,12.1,7.6,11.3,2.7,0.1,10.5,15.4,2.7,1.1,3.8,0.164,1.0,0.6,1.5,Unknown,justin-bailey-2,2,justin bailey,Justin Bailey,Georgia Bulldogs,Georgia,Bulldogs,Wofford,114.0,4.24,64.3,-0.034,0.03,4.88,38.0,18.57,66.7,-0.002,14.18,-5.76,-76.0,14.33,2.4000000000000057,0.032,14.15,-10.64,0,0,1,0,1,0,0
2024-25,Xavier,Big East,SR,F,34.0,0.0,9.9,0.9,2.0,0.471,0.3,0.6,0.5,0.6,1.4,0.458,0.544,0.7,1.2,0.6,0.5,1.4,2.0,0.7,0.0,0.1,0.8,1.4,2.9,Unknown,Big East,SR,F,34.0,0.0,336.0,9.0,0.563,0.294,0.588,107.0,6.8,17.2,12.2,13.2,0.2,0.7,24.3,17.7,0.2,0.4,0.6,0.068,-2.5,0.2,-2.3,Unknown,john-hugley-1,0,john hugley,John Hugley,Duquesne Dukes,Duquesne,Dukes,Xavier,43.0,17.19,69.2,-0.016,10.29,-1.1,140.0,2.16,65.4,-0.127,1.44,-2.11,97.0,-15.030000000000001,-3.799999999999997,-0.111,-8.85,-1.0099999999999998,0,1,0,0,0,0,1
2024-25,Radford,Big South,JR,G,32.0,26.0,26.7,3.2,7.6,0.426,1.1,3.1,0.343,2.2,4.5,0.483,0.496,2.5,3.4,0.718,1.1,3.3,4.3,2.2,1.2,0.3,1.6,1.8,10.0,Unknown,Big South,JR,G,32.0,26.0,853.0,17.2,0.542,0.409,0.455,327.0,4.9,14.7,9.9,16.7,2.8,1.1,15.0,21.3,1.6,1.1,2.7,0.126,1.2,0.4,1.6,Unknown,brandon-maclin-1,2,brandon maclin,Brandon Maclin,DePaul Blue Demons,DePaul,Blue Demons,Radford,151.0,0.62,63.0,0.059,-2.13,1.51,122.0,3.83,67.4,-0.039,8.74,-9.46,-29.0,3.21,4.400000000000006,-0.098,10.870000000000001,-10.97,0,0,1,0,1,0,0
2024-25,Harvard,Ivy,SR,G,27.0,25.0,27.3,3.2,7.1,0.455,1.4,3.5,0.404,1.8,3.6,0.505,0.555,1.3,1.4,0.919,0.6,2.4,3.0,2.9,1.4,0.1,2.5,2.0,9.1,Unknown,Ivy,SR,G,27.0,25.0,736.0,13.6,0.59,0.492,0.194,253.0,2.8,10.4,6.6,20.9,3.0,0.4,24.3,20.0,0.5,0.8,1.3,0.071,-1.8,-0.5,-2.3,Unknown,evan-nelson-1,4,evan nelson,Evan Nelson,Arizona Wildcats,Arizona,Wildcats,Harvard,256.0,-7.81,65.8,0.054,-2.46,-3.19,13.0,26.35,70.3,-0.048,16.93,5.19,-243.0,34.160000000000004,4.5,-0.10200000000000001,19.39,8.38,0,0,1,0,0,0,1
2024-25,Southern California,Big Ten,FR,G,33.0,24.0,30.5,5.0,10.4,0.478,1.6,3.7,0.439,3.3,6.7,0.5,0.557,2.5,3.2,0.798,0.9,1.9,2.9,1.8,1.2,0.2,1.8,2.1,14.1,Unknown,Big Ten,FR,G,33.0,24.0,1008.0,16.8,0.593,0.359,0.303,425.0,4.0,7.7,5.9,11.2,2.3,0.8,13.3,23.1,2.0,0.9,2.9,0.113,3.6,1.2,4.7,Unknown,wesley-yates-iii-1,2,wesley yates,Wesley Yates,Washington Huskies,Washington,Huskies,USC,57.0,14.39,68.6,-0.057,12.67,-1.97,104.0,5.79,67.9,0.011,13.62,-4.3,47.0,-8.600000000000001,-0.6999999999999886,0.068,0.9499999999999993,-2.33,0,0,1,1,0,0,0
2024-25,Charleston Southern,Big South,SR,G,29.0,24.0,35.2,4.1,9.7,0.423,1.3,4.0,0.33,2.8,5.7,0.488,0.491,4.3,5.4,0.785,0.2,1.8,2.0,4.5,0.8,0.1,2.8,1.9,13.8,Unknown,Big South,SR,G,29.0,24.0,1020.0,13.6,0.562,0.409,0.562,414.0,0.8,5.8,3.2,26.7,1.4,0.2,18.5,21.1,1.6,0.4,2.1,0.082,-0.7,-2.1,-2.8,Unknown,rj-johnson-1,4,rj johnson,RJ Johnson,Rhode Island Rams,Rhode Island,Rams,Charleston Southern,302.0,-12.13,67.5,0.04,-0.23,4.26,157.0,0.35,70.6,0.016,-1.16,-6.64,-145.0,12.48,3.0999999999999943,-0.024,-0.9299999999999999,-10.899999999999999,0,0,1,0,0,0,1
2024-25,TCU,Big 12,SR,G,9.0,9.0,30.9,4.2,10.0,0.422,0.7,2.6,0.261,3.6,7.4,0.478,0.456,2.1,3.6,0.594,0.7,3.8,4.4,4.4,1.9,0.2,2.3,1.8,11.2,Unknown,Big 12,SR,G,9.0,9.0,278.0,16.0,0.48,0.256,0.356,108.0,2.4,15.2,8.4,30.6,3.6,0.9,16.6,22.9,0.2,0.5,0.7,0.097,0.2,3.7,4.0,Unknown,frankie-collins-1,4,frankie collins,Frankie Collins,Vanderbilt Commodores,Vanderbilt,Commodores,TCU,86.0,8.82,66.7,0.03,13.1,2.81,48.0,16.23,69.5,0.01,13.38,-6.82,-38.0,7.41,2.799999999999997,-0.019999999999999997,0.28000000000000114,-9.63,0,0,1,0,0,0,1
2024-25,Brigham Young,Big 12,JR,G,32.0,10.0,24.6,2.1,5.3,0.402,1.1,3.2,0.353,1.0,2.1,0.478,0.509,1.4,2.1,0.672,0.6,1.6,2.2,4.2,0.7,0.1,1.6,1.8,6.8,Unknown,Big 12,JR,G,32.0,10.0,787.0,12.6,0.54,0.604,0.396,273.0,2.9,7.2,5.2,27.0,1.7,0.3,20.6,16.2,1.4,0.7,2.1,0.108,2.5,1.6,4.0,Unknown,dallin-hall-1,4,dallin hall,Dallin Hall,Virginia Cavaliers,Virginia,Cavaliers,BYU,26.0,22.31,67.6,0.05,12.66,-8.05,106.0,5.02,61.3,0.016,8.44,0.81,80.0,-17.29,-6.299999999999997,-0.034,-4.220000000000001,8.860000000000001,0,0,1,0,1,0,0
2024-25,Elon,CAA,JR,G,27.0,24.0,29.8,5.4,12.8,0.423,2.1,5.9,0.367,3.3,6.9,0.471,0.507,3.4,4.6,0.756,0.7,2.4,3.1,2.6,1.1,0.3,2.5,1.6,16.4,Unknown,CAA,JR,G,27.0,24.0,804.0,19.2,0.549,0.458,0.357,412.0,2.8,8.4,5.8,19.9,2.3,1.3,14.2,29.7,1.9,0.9,2.7,0.135,2.1,-1.6,0.5,Unknown,tk-simpkins-1,2,tk simpkins,TK Simpkins,Oregon Ducks,Oregon,Ducks,Elon,206.0,-3.69,65.5,-0.037,-3.84,-0.53,27.0,21.85,68.1,0.063,15.19,3.98,-179.0,25.540000000000003,2.5999999999999943,0.1,19.03,4.51,0,0,1,0,1,0,0
2024-25,St. Thomas,Summit,JR,G,34.0,34.0,27.1,4.6,9.1,0.51,1.6,3.9,0.417,3.0,5.2,0.58,0.599,1.4,2.0,0.731,0.3,4.1,4.4,2.4,1.0,0.4,1.6,1.4,12.3,Unknown,Summit,JR,G,34.0,34.0,922.0,19.1,0.615,0.429,0.218,395.0,1.5,17.8,9.9,16.3,2.1,1.9,14.1,22.3,1.9,1.2,3.1,0.134,2.6,-0.5,2.1,Unknown,kendall-blue-1,2,kendall blue,Kendall Blue,Nebraska Cornhuskers,Nebraska,Cornhuskers,St. Thomas,130.0,3.28,68.1,-0.01,-3.65,-0.55,46.0,16.98,67.8,0.017,12.81,-2.92,-84.0,13.700000000000001,-0.29999999999999716,0.027000000000000003,16.46,-2.37,0,0,1,0,1,0,0
2024-25,Colorado,Big 12,SO,G,34.0,16.0,21.7,2.3,5.1,0.448,1.1,3.0,0.386,1.1,2.1,0.535,0.561,0.5,0.6,0.773,0.1,2.3,2.5,1.7,0.7,0.4,1.2,1.8,6.2,Unknown,Big 12,SO,G,34.0,16.0,739.0,11.2,0.576,0.587,0.128,199.0,0.8,12.1,6.7,16.0,1.9,1.9,18.7,15.6,0.6,0.9,1.4,0.078,0.4,2.7,3.1,Unknown,rj-smith-2,4,rj smith,RJ Smith,DePaul Blue Demons,DePaul,Blue Demons,Colorado,87.0,8.73,68.0,-0.039,13.59,-1.53,122.0,3.83,67.4,-0.039,8.74,-9.46,35.0,-4.9,-0.5999999999999943,0.0,-4.85,-7.930000000000001,0,0,1,0,0,1,0
2024-25,Air Force,MWC,FR,F,21.0,0.0,15.1,1.8,3.9,0.451,1.0,2.5,0.377,0.8,1.4,0.586,0.573,0.9,1.0,0.818,0.3,1.4,1.8,0.4,0.1,0.4,1.2,1.8,5.3,Unknown,MWC,FR,F,21.0,0.0,318.0,9.7,0.606,0.646,0.268,94.0,2.7,12.0,7.3,6.1,0.6,2.9,21.3,20.5,0.1,0.1,0.2,0.022,-2.3,-1.8,-4.1,Unknown,will-cooper-1,4,will cooper,Will Cooper,Nebraska Cornhuskers,Nebraska,Cornhuskers,Air Force,310.0,-12.76,64.6,-0.085,4.86,-4.12,46.0,16.98,67.8,0.017,12.81,-2.92,-264.0,29.740000000000002,3.200000000000003,0.10200000000000001,7.95,1.2000000000000002,0,1,0,1,0,0,0
2024-25,Michigan,Big Ten,FR,G,28.0,0.0,6.7,0.4,1.6,0.273,0.3,1.1,0.267,0.1,0.5,0.286,0.364,0.4,0.5,0.857,0.3,0.4,0.7,0.6,0.2,0.0,0.3,0.8,1.6,Unknown,Big Ten,FR,G,28.0,0.0,187.0,7.3,0.434,0.682,0.318,51.0,5.2,6.6,5.9,13.9,1.8,0.6,15.1,15.6,0.1,0.3,0.4,0.075,-1.7,3.1,1.4,Unknown,justin-pippen-1,4,justin pippen,Justin Pippen,California Golden Bears,California,Golden Bears,Michigan,21.0,23.45,70.1,0.072,16.57,3.95,110.0,4.43,67.7,-0.038,6.59,-1.59,89.0,-19.02,-2.3999999999999915,-0.10999999999999999,-9.98,-5.54,0,0,1,1,0,0,0
2024-25,Kansas,Big 12,SR,G,34.0,3.0,15.5,1.7,4.6,0.378,1.4,3.5,0.387,0.4,1.1,0.351,0.526,0.3,0.4,0.75,0.1,1.4,1.5,1.3,0.5,0.0,0.5,0.9,5.1,Unknown,Big 12,SR,G,34.0,3.0,526.0,12.0,0.535,0.763,0.077,160.0,0.7,9.6,5.4,13.9,1.8,0.2,9.0,17.0,0.7,0.8,1.5,0.112,2.4,3.5,5.9,Unknown,david-coit-1,4,david coit,David Coit,Maryland Terrapins,Maryland,Terrapins,Kansas,24.0,22.94,68.6,-0.034,15.79,8.86,10.0,27.07,69.6,-0.028,12.51,-10.46,-14.0,4.129999999999999,1.0,0.006000000000000002,-3.2799999999999994,-19.32,0,0,1,0,0,0,1
2024-25,North Texas,AAC,JR,F,36.0,0.0,24.9,4.3,7.6,0.569,0.3,0.6,0.478,4.0,7.0,0.578,0.589,2.7,3.8,0.721,1.6,3.4,4.9,1.4,0.9,1.1,1.7,2.1,11.7,Unknown,AAC,JR,F,36.0,0.0,896.0,24.8,0.622,0.084,0.496,403.0,8.1,17.4,12.8,13.3,2.3,5.7,15.3,25.0,2.7,2.0,4.6,0.207,4.0,3.2,7.2,Unknown,brenen-lorient-1,3,brenen lorient,Brenen Lorient,West Virginia Mountaineers,West Virginia,Mountaineers,North Texas,71.0,11.3,61.0,-0.012,1.88,1.9,53.0,15.11,64.3,0.023,13.19,0.98,-18.0,3.8099999999999987,3.299999999999997,0.035,11.309999999999999,-0.9199999999999999,0,1,0,0,1,0,0
2024-25,Rhode Island,A-10,JR,G,31.0,31.0,28.8,3.2,7.7,0.418,1.9,4.9,0.391,1.3,2.8,0.466,0.542,1.5,1.8,0.873,0.2,1.5,1.8,2.5,0.8,0.1,2.1,2.4,9.9,Unknown,A-10,JR,G,31.0,31.0,892.0,10.4,0.579,0.632,0.23,296.0,0.9,5.7,3.4,15.6,1.6,0.2,19.7,18.3,0.8,0.9,1.7,0.077,-1.4,-0.7,-2.1,Unknown,jamarques-lawrence-1,4,jamarques lawrence,Jamarques Lawrence,Nebraska Cornhuskers,Nebraska,Cornhuskers,Rhode Island,157.0,0.35,70.6,0.016,-1.16,-6.64,46.0,16.98,67.8,0.017,12.81,-2.92,-111.0,16.63,-2.799999999999997,0.0010000000000000009,13.97,3.7199999999999998,0,0,1,0,1,0,0
2024-25,Georgia Southern,Sun Belt,FR,F,21.0,4.0,11.9,1.2,2.8,0.424,0.1,0.7,0.214,1.0,2.1,0.489,0.449,0.9,1.5,0.613,0.8,1.1,1.9,0.7,0.4,0.5,0.7,1.2,3.4,Unknown,Sun Belt,FR,F,21.0,4.0,249.0,12.3,0.488,0.237,0.525,77.0,7.1,10.2,8.6,10.7,2.1,4.6,16.9,17.3,0.2,0.3,0.4,0.069,-2.9,0.0,-2.9,Unknown,micah-smith-1,0,micah smith,Micah Smith,West Georgia Wolves,West Georgia,Wolves,Georgia Southern,249.0,-6.89,69.6,0.064,-4.86,-3.11,350.0,-18.79,68.2,0.012,-2.79,1.94,101.0,-11.899999999999999,-1.3999999999999915,-0.052000000000000005,2.0700000000000003,5.05,0,1,0,1,0,0,0
2024-25,Clemson,ACC,FR,G,32.0,0.0,11.8,1.5,3.7,0.403,0.4,1.4,0.311,1.1,2.3,0.459,0.462,0.4,0.5,0.765,0.4,1.1,1.5,1.0,0.2,0.1,0.8,1.1,3.8,Unknown,ACC,FR,G,32.0,0.0,376.0,10.0,0.484,0.378,0.143,126.0,4.2,10.7,7.5,15.7,1.0,0.6,16.4,21.3,0.2,0.5,0.8,0.081,-0.6,1.1,0.5,Unknown,del-jones-1,4,del jones,Del Jones,Radford Highlanders,Radford,Highlanders,Clemson,23.0,23.22,64.6,-0.046,8.32,3.67,151.0,0.62,63.0,0.059,-2.13,1.51,128.0,-22.599999999999998,-1.5999999999999943,0.105,-10.45,-2.16,0,0,1,1,0,0,0
2024-25,Davidson,A-10,SO,F,33.0,32.0,33.8,4.6,11.3,0.406,2.8,7.8,0.355,1.8,3.6,0.517,0.528,1.5,1.8,0.85,0.7,5.3,5.9,2.4,1.3,0.1,0.8,1.4,13.5,Unknown,A-10,SO,F,33.0,32.0,1114.0,18.0,0.554,0.684,0.16,416.0,2.4,18.3,10.5,13.8,2.4,0.4,5.8,20.5,2.3,1.5,3.8,0.137,3.3,0.3,3.6,Unknown,bobby-durkin-1,2,bobby durkin,Bobby Durkin,Minnesota Golden Gophers,Minnesota,Golden Gophers,Davidson,147.0,1.08,66.1,-0.02,-0.02,-4.75,83.0,9.15,62.9,0.025,12.35,-5.97,-64.0,8.07,-3.1999999999999957,0.045,12.37,-1.2199999999999998,0,1,0,0,0,1,0
2024-25,Maryland,Big Ten,FR,G,22.0,0.0,8.4,0.6,1.8,0.333,0.3,1.0,0.273,0.3,0.8,0.412,0.41,0.2,0.4,0.444,0.2,1.1,1.4,0.3,0.1,0.0,0.1,1.1,1.6,Unknown,Big Ten,FR,G,22.0,0.0,185.0,5.9,0.416,0.564,0.231,37.0,3.2,15.2,9.3,5.0,0.9,0.6,4.4,12.1,0.1,0.3,0.4,0.088,-4.2,2.8,-1.5,Unknown,malachi-palmer-1,4,malachi palmer,Malachi Palmer,Villanova Wildcats,Villanova,Wildcats,Maryland,10.0,27.07,69.6,-0.028,12.51,-10.46,56.0,14.74,63.4,-0.066,8.19,-6.34,46.0,-12.33,-6.199999999999996,-0.038000000000000006,-4.32,4.120000000000001,0,0,1,1,0,0,0
2024-25,Purdue,Big Ten,SO,G,36.0,8.0,17.8,1.9,5.2,0.374,1.1,3.6,0.313,0.8,1.6,0.518,0.484,0.4,0.6,0.667,0.5,2.1,2.6,0.5,0.6,0.2,0.6,1.8,5.4,Unknown,Big Ten,SO,G,36.0,8.0,641.0,10.0,0.495,0.701,0.112,175.0,3.6,14.3,9.1,4.6,2.1,1.2,10.0,18.0,0.4,0.8,1.2,0.073,0.1,2.1,2.3,Unknown,myles-colvin-2,4,myles colvin,Myles Colvin,Wake Forest Demon Deacons,Wake Forest,Demon Deacons,Purdue,15.0,25.36,65.1,-0.016,16.76,10.52,72.0,11.18,67.3,0.088,8.52,-1.92,57.0,-14.18,2.200000000000003,0.104,-8.240000000000002,-12.44,0,0,1,0,0,1,0
2024-25,UAB,AAC,SR,G,37.0,3.0,16.9,2.1,6.0,0.347,1.5,3.9,0.39,0.5,2.1,0.263,0.475,0.7,0.9,0.818,0.1,1.1,1.2,1.9,0.6,0.0,0.8,1.0,6.4,Unknown,AAC,SR,G,37.0,3.0,624.0,12.2,0.501,0.658,0.149,228.0,0.5,7.4,3.9,17.8,2.0,0.2,11.5,20.3,0.9,0.4,1.3,0.086,1.2,-1.0,0.1,Unknown,tyren-moore-1,4,tyren moore,Tyren Moore,Georgia Southern Eagles,Georgia Southern,Eagles,UAB,99.0,6.7,69.5,-0.017,0.66,-8.4,249.0,-6.89,69.6,0.064,-4.86,-3.11,150.0,-13.59,0.09999999999999432,0.081,-5.5200000000000005,5.290000000000001,0,0,1,0,0,0,1
2024-25,Notre Dame,ACC,JR,F,33.0,33.0,30.8,5.1,10.8,0.476,0.5,1.6,0.302,4.6,9.2,0.507,0.499,4.4,6.0,0.724,1.9,3.4,5.3,1.8,0.6,0.1,2.1,2.4,15.1,Unknown,ACC,JR,F,33.0,33.0,1017.0,18.9,0.554,0.149,0.561,492.0,7.4,13.4,10.5,12.6,1.2,0.2,13.3,27.2,2.3,0.8,3.1,0.123,2.6,-0.1,2.5,Unknown,tae-davis-1,2,tae davis,Tae Davis,Oklahoma Sooners,Oklahoma,Sooners,Notre Dame,98.0,6.9,64.9,-0.046,7.42,-0.23,40.0,17.95,68.8,-0.004,14.9,-5.33,-58.0,11.049999999999999,3.8999999999999915,0.041999999999999996,7.48,-5.1,0,1,0,0,1,0,0
2024-25,UCLA,Big Ten,SO,G,34.0,1.0,21.0,3.0,7.0,0.426,0.6,2.1,0.314,2.3,4.9,0.473,0.473,3.0,4.0,0.743,0.3,1.8,2.1,1.7,0.9,0.0,1.4,1.7,9.6,Unknown,Big Ten,SO,G,34.0,1.0,713.0,15.7,0.539,0.295,0.574,305.0,1.7,11.2,6.3,15.7,2.6,0.2,13.5,25.4,1.2,1.2,2.4,0.134,1.5,2.8,4.3,Unknown,sebastian-mack-2,2,sebastian mack,Sebastian Mack,Missouri Tigers,Missouri,Tigers,UCLA,20.0,23.46,65.0,-0.019,14.09,-5.15,19.0,23.57,68.6,-0.055,13.34,-9.28,-1.0,0.10999999999999943,3.5999999999999943,-0.036000000000000004,-0.75,-4.129999999999999,0,0,1,0,0,1,0
2024-25,Florida Atlantic,AAC,FR,C,34.0,20.0,17.6,3.8,5.6,0.677,0.0,0.0,0.0,3.8,5.5,0.681,0.677,2.7,4.2,0.636,2.1,3.3,5.4,0.3,0.2,0.8,1.2,2.7,10.2,Unknown,AAC,FR,C,34.0,20.0,599.0,25.6,0.675,0.005,0.757,309.0,13.8,20.3,17.1,3.1,0.6,4.5,14.1,24.8,2.1,0.8,2.9,0.191,2.9,-0.6,2.3,Unknown,matas-vokietaitis-1,3,matas vokietaitis,Matas Vokietaitis,Texas Longhorns,Texas,Longhorns,Florida Atlantic,116.0,4.13,69.0,-0.028,2.62,4.34,47.0,16.9,67.6,-0.067,14.25,-8.1,-69.0,12.77,-1.4000000000000057,-0.03900000000000001,11.629999999999999,-12.44,1,0,0,1,0,0,0
2024-25,Arizona,Big 12,SO,G,37.0,6.0,25.8,3.6,8.4,0.429,0.4,1.9,0.188,3.2,6.5,0.498,0.45,3.3,4.1,0.807,1.3,3.3,4.6,2.9,1.3,0.8,2.0,2.6,10.8,Unknown,Big 12,SO,G,37.0,6.0,956.0,17.7,0.525,0.223,0.484,423.0,5.9,13.4,9.9,19.0,2.9,3.6,16.4,23.1,1.6,1.6,3.2,0.134,3.0,4.3,7.3,Unknown,kj-lewis-2,2,kj lewis,KJ Lewis,Georgetown Hoyas,Georgetown,Hoyas,Arizona,13.0,26.35,70.3,-0.048,16.93,5.19,90.0,8.49,68.5,-0.029,6.72,-11.49,77.0,-17.86,-1.7999999999999972,0.019,-10.21,-16.68,0,0,1,0,0,1,0
2024-25,West Virginia,Big 12,SO,G,32.0,32.0,26.9,2.3,5.8,0.397,0.2,1.7,0.113,2.1,4.1,0.511,0.413,1.1,1.5,0.75,0.6,3.6,4.3,1.6,1.7,0.7,1.2,2.4,5.9,Unknown,Big 12,SO,G,32.0,32.0,860.0,11.3,0.455,0.288,0.261,197.0,2.7,15.6,9.2,11.5,3.9,3.1,15.9,15.4,-0.1,2.1,2.0,0.092,-2.0,5.8,3.8,Unknown,sencire-harris-1,4,sencire harris,Sencire Harris,Cincinnati Bearcats,Cincinnati,Bearcats,West Virginia,53.0,15.11,64.3,0.023,13.19,0.98,55.0,14.86,66.1,-0.055,11.16,-4.92,2.0,-0.25,1.7999999999999972,-0.078,-2.0299999999999994,-5.9,0,0,1,0,0,1,0
